ra,dec
185.215393,-7.32872
187.547623,-2.28432
180.56987,-2.55575
192.521774,-1.3356
189.574463,1.03427
180.37764,-3.69023
187.150635,-0.87387
187.016342,-7.71636
183.734573,-6.73483
190.70282,0.998745
181.631622,-2.38003
189.839005,-5.05157
191.917892,-7.65342
186.378647,-2.90377
186.823654,2.60164
187.968353,-3.1067
183.029648,-2.67352
187.874985,-1.62228
189.974701,0.362211
189.862961,-2.31882
183.682373,-1.3812
180.96759,0.5298
185.542496,1.61406
184.306168,-0.566099
188.082092,-0.709656
188.550919,-9.05133
181.31781,-5.40512
185.335999,-6.25312
190.240295,0.257538
191.994339,-2.71109
182.699524,-7.10725
189.603333,1.45185
184.012878,-5.4903
183.777695,-8.47661
190.7052,-4.97243
182.086487,-7.33087
190.654343,-2.12107
191.874222,-6.72928
180.823486,0.899272
183.709595,-2.66858
188.380066,-8.89145
185.333694,-6.94026
190.178711,1.46207
190.162643,-5.71258
181.340424,-4.80893
190.553192,-1.56076
187.29126,-4.33074
189.777328,-4.02648
186.656815,-9.15379
189.641403,-0.551825
186.848862,-7.99266
190.702774,-4.30422
185.167099,1.40495
188.386795,2.2941
192.986298,-7.986
190.532837,-2.03792
189.543625,2.30827
183.337494,-0.257335
189.946426,-3.97916
185.882385,2.43522
186.270889,-4.03215
190.868561,-2.83336
189.896362,-1.02436
183.983292,-4.55143
184.564377,-0.364811
186.178528,-10.5529
193.404083,-1.88738
189.444885,-1.44918
191.910126,-2.7988
184.146103,2.57655
185.094696,-9.64981
193.411285,-1.27634
185.363419,1.35867
191.927109,-1.60715
184.640778,-0.411839
191.114075,-7.56064
181.037781,-4.89363
187.385941,-0.229199
185.863693,-3.56329
190.566284,-2.06657
190.575134,0.867304
181.541748,-4.38069
183.785034,-8.18862
184.447403,2.20689
186.18277,-0.34584
184.312943,-7.64332
190.05072,-3.85798
191.718048,-2.22295
188.372864,-11.2208
184.051605,0.383862
188.960159,-2.51994
180.070892,-4.6193
190.026245,-5.50289
187.752884,-3.04494
187.936081,-3.45395
186.613205,-10.9704
190.602707,-2.33186
186.620789,-9.91631
180.682053,-0.466016
190.256927,-1.88347
187.015121,-2.28117
186.823715,-9.98308
186.573212,-3.88107
187.084167,-0.790435
191.913727,-0.755552
181.149719,-5.02309
183.830719,-7.16871
181.025528,-5.72031
182.377441,-8.78814
183.469879,-0.266143
186.628723,2.1193
189.243332,-10.7434
190.339172,-2.6121
190.523392,-2.13908
183.806335,-5.27281
186.599213,-6.37722
190.2379,-5.26894
184.30011,-0.622671
189.218201,-3.84915
187.856491,-1.4181
185.228088,0.905848
188.436096,1.87719
180.566376,-2.70395
182.301468,0.448991
191.33609,0.953728
192.567886,-2.72675
182.264023,-9.77496
188.943039,-9.63115
191.324631,-0.120334
189.417938,-1.34351
190.303207,-2.19408
188.53566,-4.34815
193.751114,-2.28737
188.186386,0.899995
189.022507,-10.8021
183.882629,-5.5927
192.63855,-8.95573
185.176315,-10.2317
192.882477,-2.71268
186.769058,-0.405925
194.113159,-1.72192
185.834717,1.61651
188.07103,2.35482
183.43634,-4.64273
190.43631,-4.8951
186.757156,-3.94567
191.9664,-2.67493
191.493851,0.260778
184.168228,1.70165
186.582489,-1.26194
183.738586,-7.05581
180.608475,-4.93658
185.076996,-8.48914
187.341202,-1.60552
190.167755,-4.85667
181.962723,-1.25896
191.583496,0.435125
187.441696,-10.3726
181.118103,-0.888747
180.604904,-2.67951
183.233719,-3.69831
182.752548,-5.59255
186.317703,-0.411836
186.222092,-5.91865
186.111191,2.63024
186.882919,2.82958
188.829544,-4.53348
187.086365,-1.06753
185.355759,-6.17762
187.515274,1.47152
192.333466,-1.44422
189.413879,-0.623231
183.974457,-1.55184
186.81076,-3.45671
190.474487,-4.81658
187.400497,-3.71202
189.0224,-11.1337
190.631454,-4.32592
186.53801,-5.71102
187.627075,-0.553735
190.309952,-1.93204
186.648468,-10.1433
189.870102,-4.41368
192.072495,-2.58741
180.343781,-3.40445
192.640564,-1.12679
181.227417,-6.75858
190.083817,0.538059
187.271912,-4.15805
183.224686,-6.71734
190.517761,1.99806
191.540161,-7.43442
186.065979,-9.43438
184.53035,-4.32543
193.881012,-1.91551
181.152039,-3.21243
183.640717,-3.89899
188.462448,-4.54464
190.603394,-2.07622
180.562256,-0.49203
181.783615,-0.881631
192.193771,-2.94718
192.028091,-2.45787
184.839447,3.05366
183.164566,-5.98101
189.347031,-10.468
181.549179,-4.36852
185.51442,-7.38192
192.00972,-1.66217
182.529037,-0.0453847
186.514496,-0.706884
184.752029,-5.89223
181.824341,0.449689
184.869614,-9.10513
185.657867,-7.14008
191.634674,1.4452
191.924332,-7.49276
187.02887,1.28276
192.324722,-1.69457
186.900223,-3.8964
183.273651,-5.93036
182.647446,0.47192
182.274933,-2.17363
183.395218,-2.52876
190.486481,-2.52566
191.525528,-7.25373
182.312454,-0.404243
181.372803,0.538506
185.321274,-7.03799
182.474869,-8.32475
182.717911,-3.92974
184.695801,0.0940562
183.093018,-5.43293
182.916779,-5.6664
183.786346,-8.13116
182.647873,-1.15849
189.153351,-9.79057
181.188919,-1.07404
184.058884,-3.31289
183.557312,-2.6061
189.56105,-3.8007
186.90152,-0.426248
185.630997,2.77631
191.123566,-7.00228
186.77121,-4.31974
186.143829,2.19648
185.27388,-9.91526
192.230164,-1.79634
180.660233,-7.08267
181.676636,-4.1874
187.616699,1.29141
181.103119,-6.95191
189.339005,-9.4101
190.87056,-7.8336
191.651566,-7.09273
191.388382,-8.69375
191.66864,-8.45315
183.551895,-0.988724
184.363312,-1.64801
193.083374,-8.45945
185.749069,-7.50777
192.036041,-1.0981
189.727554,-2.57716
184.294312,-6.4294
185.239761,-9.82438
192.44072,-3.14337
185.398575,-0.702846
184.145645,-0.125053
184.229156,-6.09598
190.997467,-8.71929
191.415451,1.89448
181.627823,-2.16498
180.150986,-6.54942
184.532425,3.30757
185.183884,-10.2807
190.308044,-1.45793
189.466156,1.37214
185.597137,-4.83347
190.325775,1.52635
182.186859,0.205957
191.76918,1.79987
188.149399,-9.72739
185.361526,-9.419
185.411957,2.19865
181.330688,0.268712
185.20488,-6.30912
180.792297,0.928166
184.921127,2.74716
188.892303,-4.31312
191.273621,-7.79682
191.040787,1.35479
188.157349,-2.23275
183.229523,-10.2134
189.614243,-10.3376
191.11142,-1.49035
188.759186,-9.66028
188.951492,1.84323
187.543808,-2.26256
189.708603,-2.49363
181.52034,-5.29172
182.245407,-9.79975
185.898422,-5.75705
191.266373,1.73261
181.524185,0.465929
184.201248,-2.46418
181.376633,-7.2281
187.507584,-1.63385
183.53508,-6.99126
188.470413,-9.13786
193.978226,-1.62078
185.418015,-5.97252
189.773544,-3.73
184.726761,-5.55013
192.601654,-7.01024
181.910355,-4.42809
192.046341,-1.70691
185.95816,-6.97222
188.29425,2.57492
187.179794,-3.00363
193.451904,-3.40304
183.153839,-8.92465
185.252686,-10.5348
191.638412,-7.46745
181.192017,-7.19673
191.749924,1.83223
182.322037,-0.419707
189.525543,-2.65621
184.579971,-3.09341
192.881989,-9.06084
183.753983,-0.918452
190.01564,-9.35464
186.019012,-1.68473
184.846924,-1.07888
185.850937,-4.30353
190.467682,1.86085
183.234482,-2.56726
191.007248,-7.13821
181.902802,0.796802
182.798553,-9.07962
184.684204,-0.783705
183.292633,-2.29284
191.407761,1.32558
193.869461,-1.46554
185.687622,0.823486
185.637192,-9.08613
184.227844,-5.50887
187.609848,-6.15483
188.685791,-4.92304
193.0354,-1.83175
192.488434,-1.52067
194.034332,-1.10294
190.314743,-4.6032
193.09581,-1.95236
192.101547,-0.847041
189.806793,0.272881
192.185745,-2.38135
184.542313,-0.549438
188.453369,2.11152
191.427704,1.58603
185.021393,2.2775
183.974899,-5.99276
190.511185,-4.14056
186.107788,-10.208
180.728745,-5.1427
181.259918,0.311041
192.636734,-2.22541
184.086502,0.430793
190.856827,-0.0899376
187.422043,-2.08487
180.395447,-1.09885
187.399658,-10.7503
181.783844,-4.93604
180.629913,-2.24007
192.580338,-7.743
191.442764,1.70801
188.808167,-10.8087
191.30513,0.634665
189.412323,-10.0144
180.437119,-5.22631
193.532211,-2.08353
183.343384,-10.3029
190.103516,0.582683
186.736069,-0.683251
190.347778,-4.5911
192.398254,-7.16867
186.659454,-10.1772
186.712326,-7.8741
181.956482,-8.53689
184.777267,0.0274436
186.663101,-9.23257
181.913895,0.680632
189.854797,-9.38493
183.174103,-2.19135
180.755859,-1.96867
188.21373,-2.24465
190.484497,-1.14221
188.998352,-4.60015
185.286545,-9.36423
181.232239,-0.21955
180.152573,-5.90531
185.112015,-1.17978
190.235016,-4.96243
184.033203,-0.731133
187.097855,-3.47234
184.233093,-9.11677
193.820999,-3.0353
187.764816,-8.84456
187.065552,1.12505
184.5672,-0.834007
180.65802,0.868918
185.728149,0.0360413
191.728378,-7.05335
183.954056,-3.94129
192.712799,-2.48561
184.957108,-3.27539
186.656799,-9.4401
189.024231,-5.24468
192.665253,-7.0087
185.811127,-7.63882
184.287354,0.0567003
180.899948,0.911586
190.337875,-5.0568
190.490997,-4.3578
187.684357,-9.41629
190.812332,1.5765
190.524643,-1.91267
186.353455,-0.553725
193.717453,-3.43903
187.822449,1.07238
181.10733,-5.84424
191.646301,1.51913
181.299759,-0.4096
189.374588,1.5586
186.835999,0.955789
187.431732,-5.84998
180.538528,-6.78018
191.995926,-2.33927
190.302551,0.833122
183.800064,-6.86298
189.451218,0.53466
187.183975,-0.8976
184.106781,1.87499
189.866562,-9.21619
187.882858,-3.2578
183.067886,-9.24553
186.510239,-6.33307
189.167831,-10.5878
183.353485,-0.631322
186.963272,1.41605
187.067184,-3.54885
184.898666,1.21668
185.672165,2.0997
184.980728,-9.2327
189.630722,-10.6502
181.8564,-0.412668
185.23877,-1.76994
183.805344,-4.07615
188.104721,-10.6519
182.64473,-6.88111
188.945892,-9.52567
183.894608,1.28651
191.765671,-2.8619
186.394714,-7.2347
183.252609,-0.938566
189.078033,-10.4053
183.738083,-0.0944076
181.036743,-1.09505
192.221573,-1.95164
180.204269,-2.11341
190.858444,-1.10656
189.011475,-10.6543
184.031586,1.26713
185.042831,2.57152
184.590836,-4.49448
184.611099,1.22688
190.470581,2.25501
185.078156,2.66739
180.712814,-3.73804
180.205887,-6.27508
187.414444,-2.03745
186.039856,-10.4625
188.053909,-3.07996
182.800644,-3.62594
182.665283,-0.408978
192.775726,-1.11397
185.950378,-10.2024
190.167221,0.339376
193.000977,-2.41876
185.448929,-7.04258
180.682755,-6.99542
190.30452,0.26214
187.778381,-0.706363
190.654816,2.23663
181.710831,-3.26163
188.537842,1.74364
181.772705,-2.26037
185.125504,-0.25271
180.612381,-6.56443
188.106506,-10.8687
187.408142,-0.666717
184.792358,1.80279
193.524475,-1.87435
193.477783,-2.30606
188.107147,0.457164
192.681656,-6.77979
188.272797,1.82388
186.117508,-7.3961
180.752472,-6.26647
185.749908,1.84985
189.001617,-1.60034
183.910019,1.45027
190.388855,0.749803
187.590164,-4.59125
183.637985,-6.24657
191.72438,-7.38171
185.798584,-4.64975
191.521957,2.10361
187.07074,-8.72156
192.970047,-8.58692
187.705872,0.745109
184.602676,-4.66682
183.933487,1.29193
190.501373,-5.65559
188.753998,-9.00008
187.608871,-4.64285
186.456787,-3.68256
184.642014,-5.3951
181.516251,-6.52561
181.333008,-0.480135
192.44252,-2.54261
189.916367,1.33589
181.9263,0.518826
181.709381,-4.37501
186.098541,-6.71543
192.620895,-6.78324
188.13858,-0.174342
181.358459,-7.09647
188.836563,-3.39823
191.477432,1.0372
189.332504,-10.4391
188.690811,-9.04669
185.210632,-1.10326
189.45578,0.196224
191.269135,0.848379
187.009537,-2.1498
189.773331,-10.8955
185.846573,-7.9101
193.742889,-2.05459
186.679901,-9.10565
187.739594,2.59347
188.851318,-3.34347
189.861542,-5.19141
191.3004,1.55136
193.283005,-2.14873
184.540024,-4.80545
185.028397,-1.1336
189.473938,-4.48995
184.137451,1.73946
189.728882,-4.51653
186.648819,-3.05594
189.001068,-9.48942
180.920288,0.00888266
192.354065,-1.93526
188.349274,-10.8832
181.448654,-3.41056
184.481445,0.439986
189.593491,-2.67952
181.655899,-0.80328
186.393173,-3.41596
188.554977,-4.97339
191.883652,-7.70286
186.92485,-9.43949
191.217773,0.894272
181.05455,-2.64263
189.323044,-4.56746
191.874069,-1.56851
183.293945,-0.801002
183.332001,-5.96643
183.612656,-1.12407
184.132736,-0.780564
187.657379,-10.1798
182.218857,-0.0254586
181.100082,-3.83659
181.386017,0.977172
189.435181,-1.50623
183.832321,-1.4103
181.765228,-4.34755
188.591461,-9.98794
181.873199,-0.202809
193.469513,-2.65498
189.694336,-4.92
189.026306,-3.86407
181.337158,-6.50278
190.725403,-0.713146
185.087631,2.24525
182.801193,-7.32798
185.093399,0.970014
189.601212,-3.62958
192.068115,-0.966284
186.540131,-8.62182
180.668259,-2.8191
190.554321,-2.15829
190.610413,-1.20661
182.49762,-6.85104
188.597961,0.572702
182.765259,-4.36438
188.18251,-0.898119
189.274475,-10.5832
183.002914,-8.79867
192.531891,-8.35587
189.632294,-1.42517
188.280838,-0.277908
184.178329,-6.94893
189.674591,-10.2336
183.896912,-8.18832
188.268616,-0.285765
186.751434,-3.18652
181.00592,-3.40641
184.488007,-0.789318
183.446518,-3.91554
187.625504,-1.59965
184.697998,-3.82857
185.56134,-0.905652
184.25238,-0.163574
184.258621,-7.10778
187.958389,-3.20634
183.056931,-2.54661
191.299286,0.220794
188.220337,-2.32997
187.118225,-7.37264
189.882156,-3.67722
188.804184,-4.23926
192.148682,-8.37494
187.673248,-4.70429
189.103928,-9.62828
188.615341,2.64849
186.952301,-0.490243
193.225845,-2.58249
193.298843,-7.0257
189.244598,-10.4399
188.665314,-4.73424
189.877838,1.82507
192.410019,-1.58098
188.037003,-10.6479
189.840912,-3.78284
188.880081,-10.571
185.380783,0.928934
187.14122,-1.63432
182.031876,-2.88209
181.18811,-6.65654
190.974854,-6.60751
183.684311,-2.93851
184.509552,-3.1887
191.618271,-7.58781
183.820312,-7.12912
186.333939,-8.81417
188.474396,0.59904
184.778763,-5.59095
182.11879,0.163575
190.627975,-3.99024
190.008026,2.37818
192.830353,-3.04096
190.289642,0.664977
187.081375,-1.74957
192.109924,-2.50393
189.159912,-4.44911
188.928955,-4.98795
189.318939,-2.53259
184.156158,-3.25362
182.671188,-8.62308
187.520477,-6.27982
190.368423,-2.10041
188.218124,-10.1836
184.712173,-4.66921
190.099792,1.32213
181.925323,-1.38882
182.794067,-9.23529
184.533325,3.3078
193.761093,-1.03621
184.340897,1.59916
188.995636,-3.56271
193.219788,-1.29037
186.560532,-10.8476
184.007263,-4.06363
182.088882,0.706559
188.027435,-10.5344
181.286682,-0.311991
192.410034,-8.90303
186.116592,-7.02385
183.823563,-6.79863
192.091415,-2.64739
188.78363,-4.07536
190.200485,-2.11273
191.816513,-1.63593
185.854034,2.93613
185.066483,-8.91696
183.695694,-4.15883
186.174561,-2.77577
192.398407,-6.84027
181.297256,-1.17827
188.92543,-9.09186
183.809372,-5.25695
183.144958,-3.15454
182.235947,-0.962156
188.793121,0.994518
180.677353,0.887738
181.000732,-0.166305
185.302032,2.56225
188.284439,-11.117
193.140518,-1.71238
190.211044,0.162332
189.50119,-2.15402
192.693146,-8.27374
192.093124,-1.17093
193.718811,-2.63055
190.238495,0.858518
191.124908,1.67798
190.409439,2.26203
188.542984,-0.737479
193.959122,-1.19655
185.374954,-0.938126
181.414886,-5.67298
183.955338,2.35826
187.416718,-1.06252
187.610123,-9.71664
187.241562,-7.50847
192.19342,-7.71726
193.507431,-3.10394
187.48909,-2.38388
194.035889,-1.97705
180.73999,-0.781549
190.000412,-4.29188
183.152863,-1.40273
185.238815,-6.99947
183.926971,-1.57646
183.394119,-0.970373
181.721436,-9.79112
183.187531,-6.65814
192.375061,-1.14024
184.084549,-3.29546
187.682068,1.10651
191.661957,-6.94023
192.946442,-6.81788
186.342468,-4.71692
191.74585,-8.42336
185.431259,1.03861
192.627197,-1.35856
183.536728,-5.45121
190.056686,2.17066
193.071869,-2.52709
191.061661,-8.20891
183.07753,-5.96462
185.922394,-2.96137
183.971466,-7.18768
188.76886,-4.54515
190.31102,-4.44526
193.037842,-2.26903
180.717377,-2.17279
181.394043,-0.785052
184.537415,-0.852644
180.462631,-1.19429
180.020081,-6.08644
190.564285,-1.43759
180.986343,-3.10449
184.610687,1.13741
185.335648,-0.435923
185.496948,1.40959
189.767212,-10.9212
192.491928,-3.16302
183.686172,-1.84736
185.748764,0.0963527
186.728409,1.49532
183.77771,0.340932
191.742188,-7.92468
187.576218,-4.63776
188.499695,-11.2301
182.953461,-9.25889
184.852493,1.02575
191.592606,-6.54572
180.891388,-0.582638
188.524475,-4.33367
186.64415,-5.85811
183.011337,-9.12789
185.200134,1.17384
189.356842,1.58147
189.102707,-3.75451
191.704315,-6.6557
188.881073,-9.0431
192.337372,-7.22627
188.935944,-10.3591
188.378754,-4.75241
188.078979,-0.673609
189.788666,2.35151
182.672272,-9.22918
180.056503,-5.29718
190.282333,0.319221
187.721878,-8.89691
185.265671,-9.75356
191.143982,-6.86772
181.616486,-6.37851
194.139984,-1.0977
180.817352,-0.304876
187.55838,-3.70965
185.882339,-8.49472
190.894394,-2.30109
181.931534,-5.21642
192.484695,-6.90605
188.883865,2.12879
192.259155,-1.61281
189.746506,-3.96784
190.868423,-1.23514
186.787155,-5.86207
181.347672,-3.3145
186.371735,-0.941412
181.14357,-3.21835
184.417053,-7.59153
185.766312,-3.12743
191.449631,1.21344
186.977005,-2.31732
188.019943,-9.64068
187.243484,-7.68344
184.530273,-0.747368
187.639862,-3.21332
184.145706,0.444544
190.680222,-0.0272693
184.457932,-7.31743
185.581253,-4.88519
182.484222,-8.8377
187.016266,-4.95972
191.640137,1.26483
186.70517,-0.547758
187.73439,1.50393
180.546967,-0.706995
183.878235,-2.93115
189.43309,-0.679547
190.687042,0.194473
186.866852,2.37052
185.166412,1.20292
187.145279,-4.15822
186.487915,-9.17517
193.941498,-1.52164
183.198944,-5.94963
190.963974,-7.56702
187.466034,-5.8548
191.909164,-1.70635
183.396362,0.140484
190.495117,2.26725
187.05101,-9.12188
192.765518,-8.46436
191.146469,-2.07409
186.908005,-0.0882831
183.807693,-1.6193
180.283646,-2.79465
184.832153,-1.99464
183.479584,-3.7686
188.406693,-8.93343
187.570312,2.24824
189.123657,-0.866487
188.503891,-4.07225
186.143967,-3.32248
184.983673,2.41753
191.942856,-7.52866
185.18425,-9.73322
188.41893,-9.14095
191.260513,-0.0788306
181.265472,0.315379
183.630814,0.601304
185.267776,-6.1466
189.251862,-9.80631
181.006531,0.6261
186.733368,-8.77367
190.624603,-4.3262
185.649017,-7.77579
188.275299,-10.6191
192.047913,-6.82525
186.309692,-7.42761
184.546051,-5.98481
186.105728,-4.7676
190.626877,-2.27923
189.709641,-5.61269
184.085983,-8.45803
191.850677,-8.04906
190.475784,-5.65153
183.301437,-3.43328
182.549179,-1.47626
190.430618,1.57799
181.263687,-7.18053
182.286804,-0.951429
189.914368,0.444781
189.190125,-4.83934
191.083679,-8.19137
182.546768,-0.467423
184.042633,-0.542454
181.910416,-5.15405
185.571198,-10.6263
190.115387,-0.839812
185.754974,2.58349
181.891205,-0.0674714
192.72142,-2.21026
190.941742,0.888689
189.269547,-10.3871
191.292786,-7.26183
182.734879,-7.98606
192.87999,-3.29706
184.071747,2.11221
193.797546,-2.45327
185.163696,3.21038
184.16478,-6.84532
187.470901,1.07998
186.19841,-8.97168
180.502914,-3.71686
191.533035,0.258888
185.974213,-10.3623
187.343201,-5.83202
186.06102,-10.7128
186.033844,-3.61509
183.044037,-9.82087
190.479721,-1.87545
180.12442,-6.44947
185.829208,1.06563
190.405533,-4.85615
193.644073,-2.21437
183.787033,1.73783
182.60675,-5.53469
190.537216,-2.1456
185.79071,1.71052
189.60997,-10.5799
188.667862,-5.2831
187.002121,-9.37197
188.831604,-10.4003
191.378464,1.78297
183.450851,-2.70836
193.049057,-8.67466
189.261185,-1.07684
183.647232,-4.11655
180.122849,-7.01301
186.923981,-6.55289
180.96347,0.306093
189.574081,-0.931563
185.894623,-4.76399
188.284653,-11.1103
193.128952,-7.71653
180.789749,-2.42651
183.69664,-3.60436
187.803009,-1.85091
182.280701,-3.09201
180.896317,-0.0403194
186.275131,-2.7667
186.753387,-9.25322
191.935181,-7.08636
192.303055,-1.83097
185.859131,-4.74718
183.275848,-7.11163
183.570053,-5.91524
183.957718,-7.42039
182.711685,-5.71942
183.389664,-10.3714
185.998291,1.43083
183.995163,1.36481
183.67482,-8.25206
182.699127,-0.732304
185.726364,2.52842
183.894089,-6.95004
183.019135,-4.59999
188.968903,-10.9808
193.056854,-7.60555
191.81369,-7.45371
191.944031,-1.6836
187.540253,-3.15776
181.28949,-6.57009
191.620667,-8.70431
192.166412,-0.865741
190.8479,-0.740903
193.250549,-7.13191
184.810623,-3.1406
180.64415,-6.85372
184.577774,-6.65404
191.40062,1.5913
189.069916,-9.9303
183.760803,-3.99898
186.034378,-7.0962
186.953461,-3.72155
192.622498,-7.03307
184.747986,-5.44521
180.162689,-3.15629
180.286484,-5.8665
186.754517,-7.01492
188.664764,-5.29999
188.735718,1.78718
189.404465,-11.2608
192.254883,-1.83897
185.520325,1.49767
189.5905,1.20207
186.011719,2.8811
187.556732,-10.3533
183.005569,-8.58855
189.000214,-10.4173
189.545135,-10.3493
185.381424,-6.76595
186.881409,-3.20194
185.47963,-8.88682
183.462982,-6.44534
188.994766,-5.38597
192.269394,-1.53982
185.052795,-3.23978
185.837067,2.94038
184.893707,-3.63082
183.930679,-8.82018
181.265121,-0.898034
183.441574,-5.55844
184.167358,-4.62629
183.787964,0.369078
188.392227,-5.47509
180.177353,-2.36747
186.858215,-7.90473
187.536102,-6.21359
183.136719,-5.65809
182.921936,-6.76013
190.762329,1.63432
181.153748,-4.79994
183.33609,-7.12839
193.189789,-2.88384
182.318405,-0.910076
183.268387,-3.19965
181.156647,-5.53548
181.310699,-6.64897
187.703491,-3.76274
182.945389,-4.29697
183.935333,-9.02786
189.40242,-11.4024
191.193848,0.263078
193.083282,-8.47756
187.174088,-7.51069
180.559097,-6.72633
186.073639,-6.66205
183.681107,-7.07211
189.548386,-3.63899
193.365433,-2.11582
192.61615,-3.1275
189.193115,-9.32244
187.05864,-4.79152
192.995804,-7.15634
186.531555,-0.535851
186.082581,-5.74281
183.291,-5.63872
189.214294,-9.8787
185.847534,1.81509
189.086517,-3.83548
180.758514,-6.89241
185.601746,-4.82012
184.519821,-7.5163
181.033722,-0.836626
185.823349,-7.01966
191.091202,-8.10528
185.914307,-4.31451
192.26091,-3.16253
191.722748,-7.8071
187.953629,2.1699
191.010513,-2.00405
187.040573,-4.73991
181.929825,-0.907192
190.408783,-4.66777
184.585617,2.26165
185.5923,-9.28272
182.285583,-6.89284
183.467773,-9.83714
190.977951,-6.73696
186.563782,-10.1125
185.580475,-10.2724
188.696701,1.732
191.81929,-2.27468
182.399323,-6.36867
192.063248,-2.28842
185.379379,0.0869607
183.836517,-6.64105
183.650497,-6.91374
185.816254,-6.82832
180.229477,-6.07035
191.973358,-2.80736
189.49942,-9.97949
189.046524,-10.0417
183.275375,-2.77825
190.66127,-1.32808
181.601837,-0.649438
187.672958,-4.86464
182.375,-8.11484
187.475983,-10.3049
185.497726,0.970865
184.107971,-7.65271
181.989517,-8.65974
186.38533,-3.46242
182.595428,-0.315434
188.846558,-10.6046
191.084305,2.18982
185.501434,-6.27215
189.819992,0.857017
189.498856,0.952849
185.30928,-0.453788
190.995804,-6.65619
180.996277,-4.1261
187.054932,1.4185
191.835739,-2.91071
184.965942,-9.10054
188.622391,-5.24669
183.408997,-1.25213
180.010849,-3.2611
183.349213,-7.09884
186.954239,-9.53416
188.258698,-10.4621
190.556778,-2.07397
189.790771,-10.1901
183.632202,1.58204
181.857742,-2.00589
186.592026,-9.36494
192.291,-1.09866
189.147507,-10.6384
191.987717,-3.20112
189.735214,0.577346
186.553589,-1.29807
192.32814,-8.12069
187.419449,-7.11037
187.745163,-0.702886
189.819412,-5.71883
184.39505,-1.61148
188.640732,1.11309
186.934128,-1.50663
185.417999,-9.55758
188.829697,-9.16686
188.516739,-11.2853
181.233551,-2.19991
190.004395,0.349205
184.22113,-3.29201
189.903534,-0.914076
185.760071,2.23431
187.796982,-10.393
190.323486,-4.35534
186.430298,-7.2086
182.182297,-2.74945
186.620621,1.74374
188.919754,-2.46027
191.081757,-8.38303
192.580185,-3.17458
186.777847,2.33533
187.546173,-0.249064
184.541168,-10.1884
186.04805,-4.60029
192.445526,-2.27616
188.031677,1.11294
184.809204,-5.47005
189.811417,0.877008
191.393921,-7.41055
190.786926,-2.88769
181.693802,-0.273736
188.837585,-9.17675
183.555222,-6.21593
183.712509,-7.47313
190.859467,0.247505
185.142014,0.269428
191.523422,-7.9458
187.561905,-1.20179
186.42482,-0.734619
191.850464,-2.74567
181.304169,-7.08312
183.680588,-6.74095
186.54866,-6.03287
185.722351,1.24133
188.159973,0.820319
186.931046,-10.3904
190.861481,1.39675
184.1707,1.92162
187.459106,-10.422
185.074768,-0.699827
185.259567,-2.7675
183.262054,-8.50825
194.009918,-1.67631
181.368073,-7.07978
183.765778,-2.77849
193.666077,-2.30778
184.8349,-4.01966
183.86441,0.0191731
192.535736,-2.2451
189.186768,-0.825692
190.888748,2.0941
191.759583,-8.81806
187.969757,1.81309
190.043808,0.699836
190.28627,-0.654508
186.835983,-0.695822
187.204849,0.54225
189.94043,-4.58235
192.498367,-6.71673
185.791946,-7.62364
184.164825,-7.60842
187.302811,-6.73068
183.326965,-8.40106
187.007248,-3.48876
189.460724,-9.54295
193.401443,-2.39884
186.327179,-10.1591
188.363983,-5.03739
181.231033,-6.05361
184.394821,-4.77045
187.457047,-10.9797
189.542877,1.71722
193.153732,-1.71332
187.387589,-5.23552
187.312622,-6.88332
185.84436,-4.76538
183.722946,-8.59414
191.059097,-1.74088
188.194351,-9.2773
188.566071,2.25128
191.665131,-2.27988
185.713348,-9.13399
191.86058,-3.19009
185.280823,-2.01678
184.96666,-0.428093
187.52681,-1.15364
188.617905,0.564378
181.785233,-9.50311
190.365326,2.3178
183.444946,-2.72358
184.671692,-1.30293
184.655838,-3.12469
181.930862,-5.29686
182.501755,-8.08998
181.341446,-6.8668
186.373795,-10.4842
184.073746,3.01188
190.024811,-9.17375
186.752808,-10.6984
182.259293,-8.11289
183.0327,-9.88876
188.236435,-10.4208
184.708099,-1.04826
193.3685,-2.14253
182.536896,-5.82806
185.524994,1.57701
189.969208,-4.12431
189.393387,-4.93576
187.922501,1.30596
182.492752,-8.41943
183.15155,-8.90535
187.655136,-9.83175
183.76503,-7.26851
186.751617,2.49773
188.405304,-0.419223
183.381287,-1.06877
193.802109,-2.27958
184.743729,-0.0421093
180.268509,-3.62597
191.979996,-2.81768
192.758743,-3.3032
186.625092,1.1983
190.420456,2.26702
184.358429,-4.35811
183.42157,-5.5524
184.920532,-9.76253
187.795883,-8.90624
189.375824,-1.38484
188.126556,-0.866065
189.904953,-4.661
188.618851,-5.43898
185.301102,-1.11502
186.71933,1.47442
183.014984,-6.03619
189.389816,-2.40365
183.939255,-5.44608
189.594131,-3.30684
186.919174,-9.46303
192.325058,-8.43751
191.779816,-2.71197
183.985687,-7.44369
190.725189,0.207275
183.973709,0.31264
180.766205,-6.68493
192.624039,-8.18704
192.535797,-7.79362
187.11795,-3.09017
181.262253,0.959082
190.467163,-5.33289
188.676849,-10.3664
191.367218,-7.79447
192.260559,-8.96716
184.73999,2.20531
187.307816,-5.16896
180.757385,0.898744
192.339905,-1.63785
181.781586,-0.0200643
186.977493,-3.65344
186.298523,-1.89708
193.683411,-2.13325
185.580948,-7.24492
184.883728,-4.72464
