ra,dec
 202.7328949, -10.2195959
 205.4454346, -10.2193422
 204.6622925, -10.2162228
 211.0751953, -10.2155724
 199.0249023, -10.2148647
 198.5193024, -10.2134371
 211.6883392, -10.2103577
 205.0192719, -10.2054844
 202.7637787, -10.2036428
 210.0731812, -10.2008219
 211.3742065, -10.1993589
 202.4597626, -10.1974115
 201.7085114, -10.1944523
 211.5218353, -10.1931992
 204.0880432, -10.1920862
 202.534317, -10.1910362
 210.3817139, -10.1886072
 210.1554413, -10.187274
 202.7480469, -10.185689
 202.1983337, -10.1850319
 202.628479, -10.1845798
 210.2417755, -10.1830292
 202.8999786, -10.1816807
 210.1262054, -10.1799078
 211.2129822, -10.1782436
 211.2026367, -10.1718626
 210.1626892, -10.1686764
 204.6295319, -10.1663589
 198.5081329, -10.1632137
 211.6400299, -10.1598072
 202.9460144, -10.1590452
 198.3017426, -10.1520519
 209.953949, -10.1512804
 210.4561005, -10.1512718
 211.1156158, -10.1500273
 210.1647491, -10.149332
 200.9953461, -10.1491938
 210.2264404, -10.1491928
 211.4194794, -10.1486168
 210.3271027, -10.1483765
 201.0185699, -10.1479511
 202.9512634, -10.1458302
 199.7693481, -10.1456442
 210.3238983, -10.1452312
 197.9705658, -10.1450672
 202.5387878, -10.1442299
 197.9586334, -10.1420898
 211.9296265, -10.1404552
 211.2146149, -10.135314
 210.3707275, -10.1345129
 211.4152374, -10.1344042
 211.1950226, -10.1320677
 211.906189, -10.1303749
 211.0494843, -10.1279907
 202.7874908, -10.1265678
 210.2407074, -10.1250296
 202.9368286, -10.1245213
 198.3443909, -10.1203051
 203.9872437, -10.1192083
 203.9888306, -10.1189356
 203.8360291, -10.11658
 210.2490082, -10.1162872
 211.0059814, -10.1161394
 211.562088, -10.1151714
 210.2022552, -10.1145782
 210.2480774, -10.1127262
 198.1061249, -10.1088676
 202.5617218, -10.1054134
 211.6746521, -10.1046
 211.2437897, -10.1024876
 210.4286804, -10.0995235
 202.595932, -10.0986509
 203.2257996, -10.0978508
 210.3611908, -10.0967903
 211.2161102, -10.0912218
 199.8044281, -10.0895863
 204.4062805, -10.0852518
 210.2880402, -10.0833178
 211.3126678, -10.0817337
 201.7656708, -10.0816107
 211.8671722, -10.0794802
 203.7852325, -10.0786352
 211.888504, -10.0786343
 210.3396606, -10.0755024
 204.3746643, -10.0735884
 203.2838593, -10.0697985
 210.373764, -10.0692205
 203.9316559, -10.0690746
 210.9660339, -10.0641499
 200.1256866, -10.0609198
 210.5049591, -10.0605278
 204.2087402, -10.0558338
 198.620285, -10.0527916
 203.2794495, -10.0500622
 202.4187164, -10.0470762
 199.8732452, -10.0445395
 211.1647644, -10.0422754
 211.3688507, -10.0318823
 211.2603302, -10.0310946
 203.2811584, -10.0271673
 203.2772675, -10.0258951
 202.4714661, -10.0254412
 201.7116852, -10.0240459
 211.8088684, -10.0200109
 211.3379822, -10.0181961
 203.2749786, -10.013092
 210.7566223, -10.007802
 201.947937, -10.0073719
 209.8873596, -10.0011702
 210.0609589, -10.0011396
 198.1765442, -9.9996519
 210.8128204, -9.9982586
 211.0922394, -9.9975519
 201.1519012, -9.9964457
 199.733902, -9.9962416
 211.8563232, -9.989049
 198.1234131, -9.987875
 210.68013, -9.9852324
 201.274292, -9.968174
 210.4869995, -9.9664459
 210.4445648, -9.9637966
 208.2572174, -9.9626703
 211.1934814, -9.962184
 201.7154541, -9.9619036
 200.3294525, -9.9611397
 199.0185394, -9.9574146
 210.5466156, -9.9562683
 211.7444, -9.9561567
 202.5031128, -9.9531746
 210.6334686, -9.9510345
 203.2577972, -9.9486361
 210.53125, -9.9484882
 203.2984314, -9.9473467
 199.8477783, -9.9464798
 203.1917419, -9.9434681
 210.5737, -9.9367495
 211.906189, -9.9332857
 211.1817474, -9.9248171
 210.651825, -9.9239655
 211.2052612, -9.9197721
 198.2185516, -9.9191208
 211.7405396, -9.9103022
 210.5249176, -9.9093361
 210.510788, -9.9089355
 211.3845978, -9.9070559
 211.7346344, -9.8978472
 207.5373993, -9.8954487
 199.7334442, -9.8934498
 201.9395142, -9.8920908
 198.182724, -9.8919077
 201.948349, -9.8918629
 211.5225067, -9.8899412
 211.1600037, -9.8888016
 210.9433441, -9.8835402
 210.9625854, -9.880208
 209.7485504, -9.8791618
 211.7801056, -9.8724871
 211.8424988, -9.8682308
 199.6435699, -9.8624954
 210.6739044, -9.8595905
 211.1248779, -9.8585663
 208.2200623, -9.8583994
 207.1374512, -9.8552494
 211.7814178, -9.849946
 201.7473297, -9.8479748
 208.6008759, -9.8426762
 207.1746674, -9.832221
 199.4549866, -9.8314648
 202.4015503, -9.8305807
 207.90242, -9.828248
 208.9922333, -9.8273964
 198.0691528, -9.8268824
 210.1620789, -9.8260984
 208.8492126, -9.8248796
 201.82901, -9.8197031
 209.1395874, -9.8195868
 209.8288727, -9.8141813
 202.4283905, -9.808363
 199.0231476, -9.8061371
 210.6416016, -9.8047934
 210.639328, -9.8034649
 210.283844, -9.7997122
 211.7621155, -9.796504
 199.603775, -9.793642
 208.8923645, -9.7905703
 199.426178, -9.7818489
 201.1654816, -9.77845
 207.8116608, -9.7779112
 199.9814453, -9.7775173
 200.3572083, -9.7756453
 211.5656738, -9.7701721
 208.2311401, -9.7673922
 207.1685181, -9.7670116
 207.1399078, -9.7665272
 202.4558258, -9.7651062
 198.3881073, -9.7650833
 207.9962616, -9.762228
 201.427536, -9.7599993
 211.9287109, -9.7543974
 211.5082855, -9.7533627
 207.0727539, -9.7491875
 211.2086792, -9.7462034
 199.5808258, -9.7453098
 198.6108856, -9.7424908
 198.1627045, -9.7370787
 202.027359, -9.7319193
 207.7071686, -9.7284451
 208.7601318, -9.7115307
 199.5144501, -9.7101889
 200.1236725, -9.7097397
 198.0953979, -9.7081833
 198.3101196, -9.7078457
 207.8116302, -9.7067499
 211.6096039, -9.7066717
 211.519165, -9.702281
 210.0326843, -9.6987152
 209.9755096, -9.6974258
 201.4275818, -9.696907
 210.7491455, -9.6916142
 208.7977905, -9.6855478
 210.7786102, -9.6763487
 199.8894958, -9.6757517
 211.0570374, -9.6738863
 211.9960022, -9.6726074
 211.6719666, -9.6718616
 209.1500397, -9.6666784
 211.1028595, -9.6663284
 201.2642212, -9.6653948
 211.7415924, -9.6608744
 198.1993866, -9.6604023
 206.1592255, -9.6570101
 198.919281, -9.6564093
 211.4128876, -9.6497326
 198.1574707, -9.6392155
 205.3948364, -9.6359406
 211.0005035, -9.6334066
 211.2273254, -9.627326
 211.3683777, -9.6229677
 200.3214874, -9.6226149
 211.5891418, -9.6165304
 210.2671814, -9.6152029
 212.0901031, -9.6150684
 211.3044434, -9.6088333
 198.7384796, -9.6067829
 211.7941742, -9.5934906
 205.3008881, -9.5854273
 208.8207245, -9.5853987
 205.3939209, -9.5809822
 205.3870697, -9.5808773
 201.0779266, -9.5792284
 211.7774811, -9.578043
 211.7285614, -9.5757837
 210.8094482, -9.5725536
 205.3413849, -9.5677643
 198.2243805, -9.5667181
 212.0140381, -9.5656748
 209.2198944, -9.5653114
 212.0071564, -9.5636854
 211.1932831, -9.5594769
 211.8234253, -9.5554857
 211.6841888, -9.5540676
 198.8339233, -9.5537214
 210.3429413, -9.5490284
 205.3327332, -9.5471668
 210.8677063, -9.546669
 198.9006195, -9.5391483
 210.871048, -9.5349817
 210.2035065, -9.5315399
 205.9537506, -9.5208197
 206.1615143, -9.5180454
 211.3535919, -9.5178099
 198.0865173, -9.5139914
 208.7845917, -9.5105162
 198.9768677, -9.510148
 210.2978668, -9.5082321
 212.1078949, -9.5062246
 211.4895477, -9.5060377
 200.1917572, -9.4967585
 199.4899597, -9.490202
 210.6093445, -9.476079
 211.7952728, -9.4750299
 211.7993011, -9.474844
 211.743927, -9.4687157
 207.0054321, -9.4502783
 199.5388794, -9.4442654
 205.9625397, -9.4390097
 206.8912048, -9.4348106
 210.8131866, -9.4346323
 199.3196716, -9.4298496
 211.7614441, -9.4249907
 198.3876038, -9.4211016
 210.7554474, -9.4202394
 208.7963715, -9.418067
 210.8016205, -9.4161119
 207.06987, -9.4147291
 205.1265564, -9.4134092
 210.8372345, -9.4093046
 211.6558533, -9.4031401
 207.2027893, -9.3999758
 203.9247894, -9.3954811
 211.8181, -9.3899107
 203.9379425, -9.3882141
 208.1338654, -9.3875046
 198.4038239, -9.3860741
 198.2149506, -9.3833523
 211.3539429, -9.3826933
 209.0799408, -9.3755283
 206.0861664, -9.3618832
 209.9159546, -9.3594131
 199.0269318, -9.3576756
 206.0432587, -9.3530312
 210.7482605, -9.3529148
 208.252243, -9.3522072
 202.7151794, -9.3489246
 199.1154938, -9.345974
 210.0548096, -9.3455248
 211.524353, -9.34478
 211.5297394, -9.3370047
 210.8488007, -9.3339157
 208.980896, -9.3331537
 204.7476196, -9.3321037
 205.9600525, -9.3316755
 211.6277161, -9.3310671
 198.6170959, -9.3308268
 198.3442993, -9.330761
 199.043335, -9.3294773
 206.9066925, -9.3278761
 205.1396942, -9.3210831
 206.0947571, -9.317297
 204.3339844, -9.3163967
 212.0503998, -9.3147612
 211.501236, -9.3134117
 202.872757, -9.3130112
 208.5010071, -9.3126974
 198.8675079, -9.3076286
 207.933075, -9.3066444
 202.4031219, -9.3062849
 210.8646545, -9.3008804
 210.4526215, -9.3005934
 211.1854706, -9.2965212
 212.1077728, -9.2923613
 208.7499847, -9.2902336
 210.137558, -9.2859211
 212.1256104, -9.2820158
 211.2608643, -9.2780714
 198.2569885, -9.2769079
 202.9515839, -9.2693691
 198.2495117, -9.2680502
 208.6373291, -9.267004
 211.9805756, -9.2641201
 210.512619, -9.2621965
 210.7320404, -9.2580547
 202.82164, -9.2561235
 210.2784424, -9.2547255
 211.2128448, -9.2540035
 211.1211243, -9.2532206
 211.7158051, -9.2520828
 209.0155334, -9.2487411
 202.6789093, -9.2473116
 210.0138245, -9.2392139
 211.1286926, -9.238452
 210.8175507, -9.2377071
 211.1392822, -9.2375116
 212.0895691, -9.2364664
 211.0793915, -9.2308474
 210.767334, -9.22754
 204.5214539, -9.2272711
 210.6837006, -9.2243567
 211.7445221, -9.222436
 210.1313477, -9.2204323
 201.9721375, -9.2151976
 210.7474518, -9.2141895
 211.9017792, -9.212553
 205.1755829, -9.2096739
 203.3150787, -9.2092371
 198.2040253, -9.2008219
 204.8419952, -9.1997261
 205.3701782, -9.1980877
 208.7270508, -9.1925459
 201.5838013, -9.1896458
 198.2107849, -9.1782751
 212.0165253, -9.1763639
 206.0509338, -9.17591
 211.9590912, -9.175437
 205.2361755, -9.1720581
 202.2829895, -9.1719456
 202.6759491, -9.1708088
 210.7811279, -9.1671124
 205.383667, -9.1546745
 212.0173798, -9.1523714
 210.8002777, -9.1511698
 204.2809753, -9.1511164
 207.8506012, -9.1500254
 211.5172272, -9.1472292
 211.9558105, -9.1408453
 210.8084259, -9.1363258
 206.1762543, -9.1318598
 212.16008, -9.1304779
 212.0863953, -9.128294
 202.4744568, -9.1279726
 211.2792511, -9.1273069
 203.2559357, -9.1226606
 209.2874603, -9.1130762
 211.9678955, -9.1108742
 204.8395386, -9.1097708
 211.8737335, -9.1060028
 205.9755249, -9.1044998
 205.2430115, -9.1029863
 210.7925568, -9.1027822
 205.9838715, -9.1025009
 211.9216766, -9.0987082
 203.3794098, -9.09834
 212.0466766, -9.0946827
 211.9818726, -9.089386
 203.3619843, -9.088007
 207.7160034, -9.0845499
 202.4759674, -9.083271
 204.5141602, -9.0825882
 203.3184509, -9.0814142
 211.1507263, -9.0778542
 212.0040436, -9.0762081
 201.5366364, -9.0756655
 202.3154755, -9.074584
 210.7721558, -9.0718813
 201.1519012, -9.0703545
 212.077301, -9.0703077
 206.3558044, -9.0684643
 210.0667267, -9.0684242
 202.0596619, -9.0554771
 206.256546, -9.0550718
 212.0532532, -9.0543175
 210.2650299, -9.0513897
 203.388092, -9.0493689
 211.8392639, -9.0473375
 201.1705475, -9.0456781
 212.0980377, -9.0455818
 211.4438934, -9.0453892
 208.007431, -9.0441532
 205.1073303, -9.0429659
 205.0813904, -9.0429096
 212.0298004, -9.0418949
 211.8011169, -9.0416918
 210.095047, -9.0402422
 201.943634, -9.040226
 211.9884033, -9.033783
 210.3017731, -9.0326166
 211.9889221, -9.0295191
 212.0018768, -9.0262671
 211.7578583, -9.0223684
 208.3000793, -9.0222654
 212.0029449, -9.0150309
 207.9717865, -9.0140657
 205.9518585, -9.0124407
 211.9990082, -9.0097256
 210.1850128, -9.0086708
 208.2313538, -9.0064459
 210.184433, -9.0048018
 210.6958008, -9.0038815
 212.1298828, -9.0006933
 204.2507629, -9.000659
 202.7770691, -8.9991531
 210.7740326, -8.9979687
 208.359787, -8.9945107
 211.9958191, -8.9933748
 207.0422821, -8.9933672
 204.785614, -8.9932261
 202.7743988, -8.9928808
 207.9572906, -8.9910288
 210.4576263, -8.9898739
 200.5115814, -8.9807444
 210.252533, -8.9766073
 210.3017731, -8.9764204
 205.9524841, -8.9756355
 200.0760803, -8.9755182
 211.3787689, -8.9753323
 201.9466553, -8.9717398
 212.0388489, -8.9680672
 202.7966614, -8.9654779
 205.2410583, -8.9646139
 209.9880219, -8.9606276
 202.3865051, -8.958684
 211.7198334, -8.9566174
 199.8798676, -8.955101
 212.0479126, -8.9517412
 204.2022705, -8.951128
 207.1736603, -8.9469109
 207.9196777, -8.9420633
 205.237854, -8.9391546
 207.7437439, -8.9381914
 201.3397522, -8.9350414
 210.6751862, -8.9318514
 211.46492, -8.9295883
 207.1557465, -8.9261084
 210.2107391, -8.9212933
 201.4594574, -8.9184895
 199.775116, -8.9159889
 203.1395264, -8.9152851
 212.0839233, -8.9144106
 200.073761, -8.9135914
 210.0550385, -8.9134769
 211.5117188, -8.9121056
 209.8215485, -8.9114847
 210.000351, -8.9113483
 206.8825836, -8.9083948
 210.8884125, -8.9060678
 200.0482635, -8.9053898
 211.6496429, -8.9008455
 201.3052521, -8.9008379
 209.8694458, -8.900342
 210.6931, -8.898242
 209.8212738, -8.8954182
 202.5084381, -8.8930445
 209.8799286, -8.8892202
 207.2079163, -8.8885107
 210.3191681, -8.8872356
 199.5061188, -8.8869829
 211.2693634, -8.8823843
 202.3234253, -8.8627481
 202.9103088, -8.8580799
 204.1883087, -8.8546772
 212.0867157, -8.8544111
 203.0320587, -8.851779
 206.1059875, -8.8494244
 211.6735687, -8.8481026
 199.5304565, -8.844944
 201.2901001, -8.8429747
 212.079834, -8.8420219
 203.1701355, -8.8326044
 204.9152985, -8.8271732
 211.1796417, -8.8235483
 205.1984253, -8.8235016
 210.7008209, -8.8232183
 211.5630951, -8.8208961
 212.0143738, -8.8206062
 210.6641235, -8.8171005
 204.0433197, -8.8168888
 202.5050964, -8.8153458
 211.0869598, -8.8153439
 211.4636993, -8.8147974
 200.3015289, -8.814394
 202.4984894, -8.8138847
 206.9113464, -8.8066921
 199.708725, -8.8055487
 201.7511444, -8.8013926
 211.1924591, -8.7991533
 208.9807281, -8.7975101
 204.1453552, -8.7972546
 205.9874878, -8.7968197
 201.6573334, -8.7965202
 208.9832153, -8.7914486
 204.5146332, -8.7901096
 201.4280853, -8.7893105
 208.8369598, -8.7875834
 203.0557861, -8.7862148
 203.1499634, -8.7806568
 205.1502991, -8.7713346
 204.9341583, -8.7695522
 209.0164185, -8.7662878
 208.0994873, -8.7630787
 206.8799286, -8.7617846
 204.9027863, -8.7616434
 210.0536194, -8.7613907
 208.9906311, -8.7601309
 203.1750488, -8.7592955
 212.038681, -8.7589684
 210.5308685, -8.7557077
 212.1377106, -8.7512712
 209.0186615, -8.7481709
 208.8964386, -8.7444448
 209.8477325, -8.744441
 203.1883545, -8.7421637
 203.0011292, -8.7411261
 212.1362457, -8.7338409
 202.5046387, -8.7323189
 211.9870911, -8.7278671
 210.9497986, -8.7254267
 211.6244659, -8.7221298
 212.1696625, -8.7215137
 210.94664, -8.7208633
 205.1304016, -8.7183552
 207.9004974, -8.7173901
 199.2097778, -8.7158289
 199.2240601, -8.7135849
 199.1649017, -8.7133312
 202.9708557, -8.7099771
 211.4044952, -8.7062016
 211.8227234, -8.7058983
 202.1841736, -8.7014713
 211.21875, -8.7001648
 199.9501648, -8.6994581
 211.0845184, -8.6979084
 206.1662292, -8.6927156
 210.3138428, -8.6893244
 199.5672913, -8.6881361
 210.9273987, -8.6879406
 202.9802399, -8.6867819
 210.6311798, -8.6844282
 206.4175415, -8.6812258
 203.3103943, -8.679821
 201.8713684, -8.6767797
 199.1335297, -8.6758471
 204.4681244, -8.6757421
 204.5736542, -8.6737957
 210.9405975, -8.673296
 210.8706818, -8.6732664
 211.3336487, -8.6706877
 208.1076202, -8.6696997
 210.9316406, -8.6677532
 203.2580719, -8.6673965
 199.4878082, -8.665761
 201.561615, -8.6638298
 199.6465149, -8.6624842
 209.9014893, -8.6620388
 199.6116638, -8.6610174
 208.5875092, -8.6603165
 204.8152313, -8.6567984
 211.8783875, -8.6563339
 209.239563, -8.6544809
 204.1344604, -8.6519871
 208.8523102, -8.6516933
 206.0878601, -8.6495829
 210.571579, -8.6471663
 199.6096954, -8.6466284
 208.6472321, -8.6463823
 211.6323547, -8.6425314
 209.2378235, -8.6417294
 208.5770874, -8.6415577
 199.7434845, -8.641366
 211.6183014, -8.6354342
 211.3102722, -8.6283474
 208.1378174, -8.626606
 208.5797424, -8.6242466
 210.1942596, -8.6193714
 204.9428711, -8.6105013
 202.4476624, -8.6087008
 207.0774841, -8.6080313
 202.4837799, -8.6074715
 201.6885529, -8.6060371
 199.5124664, -8.6060028
 211.1206207, -8.6025877
 208.3803864, -8.6016407
 205.4767914, -8.5987091
 211.2512512, -8.5977144
 210.0874481, -8.5967798
 210.861084, -8.5954218
 210.5616913, -8.5954208
 199.5496826, -8.5943174
 201.6549072, -8.5888586
 204.9739227, -8.5877581
 199.9846344, -8.5875368
 201.441452, -8.5850887
 211.8899536, -8.5837975
 210.2646484, -8.5785599
 211.3661499, -8.5773458
 203.2307587, -8.5764494
 208.7498322, -8.5743198
 210.266098, -8.5727816
 198.5010529, -8.5709858
 198.4729919, -8.5692177
 208.151123, -8.5674906
 211.4542847, -8.5647917
 211.3752289, -8.5633249
 211.2679291, -8.5619535
 208.8493195, -8.5578604
 211.8246613, -8.5565338
 207.7551117, -8.5527306
 199.1365967, -8.5368967
 210.9517212, -8.5318737
 208.8619537, -8.5299158
 208.7689056, -8.5298281
 209.3527985, -8.5279837
 199.5230865, -8.5246534
 198.6735229, -8.5225086
 203.170639, -8.5178881
 207.2174988, -8.5160437
 199.6081238, -8.513895
 208.7726746, -8.5129356
 210.9625244, -8.5096865
 203.141983, -8.5061769
 210.9393463, -8.5058794
 199.3273773, -8.5048847
 204.2954254, -8.5039892
 211.9159088, -8.5003119
 210.2472839, -8.4993029
 208.5385895, -8.4985886
 211.6997528, -8.49683
 208.039978, -8.4968071
 210.2150116, -8.4964571
 206.2104187, -8.4951487
 210.0484772, -8.4941874
 203.1779938, -8.4923792
 206.1773529, -8.4890976
 210.7609558, -8.4883575
 200.2666321, -8.4841204
 198.4530792, -8.4818335
 207.1046906, -8.4787617
 211.3446503, -8.4776363
 198.7221069, -8.4730692
 211.6898499, -8.4707613
 210.5245209, -8.4672117
 210.608551, -8.4667101
 209.3083496, -8.4660168
 203.14505, -8.4653025
 210.6794739, -8.4606352
 204.6409302, -8.4582758
 207.5864716, -8.4559832
 198.965744, -8.4548302
 208.1079712, -8.4526129
 211.7415771, -8.4511824
 211.4564362, -8.4465675
 208.9585114, -8.4457293
 198.3777618, -8.4451838
 202.9480438, -8.4447422
 208.7137146, -8.4439001
 208.9390259, -8.4414444
 207.6116791, -8.4410286
 202.8930511, -8.4381104
 210.1253967, -8.4365978
 208.9821472, -8.4339151
 210.2154846, -8.4331226
 209.9321747, -8.4325447
 211.4567108, -8.4305983
 202.9111938, -8.4304781
 208.5352173, -8.4289341
 204.408493, -8.4273663
 198.7277679, -8.4236517
 209.2494507, -8.4236231
 209.9245605, -8.421998
 201.5693665, -8.4171343
 207.8743744, -8.4170647
 198.7285767, -8.4155846
 201.3910522, -8.4151649
 204.1584473, -8.4142408
 210.4308624, -8.4140148
 210.5900574, -8.4131622
 210.1030121, -8.4092379
 199.0063477, -8.4075289
 200.0931702, -8.4055519
 199.0037994, -8.4054823
 199.637207, -8.3983459
 205.1293335, -8.3977861
 202.8911591, -8.3935766
 211.1821442, -8.3910961
 207.570694, -8.3888454
 198.5418701, -8.3887844
 200.2947235, -8.3848286
 202.85672, -8.3833838
 202.8458862, -8.3810081
 210.737915, -8.3795605
 210.4517365, -8.3793268
 211.8575287, -8.3787632
 202.8456573, -8.3782034
 209.9303741, -8.3767624
 202.8510132, -8.3745127
 198.9935303, -8.3741465
 208.3555145, -8.3716297
 198.8619995, -8.3696966
 210.335144, -8.3678408
 208.4904022, -8.3563004
 203.4266663, -8.3558464
 198.6838074, -8.3535109
 201.8704376, -8.3515244
 210.7091217, -8.3514366
 199.8760223, -8.3504515
 209.365097, -8.3504438
 210.164856, -8.3501606
 211.3925171, -8.3494949
 207.9931183, -8.3480368
 209.8842468, -8.3466606
 211.5384979, -8.3458366
 211.8946991, -8.3435631
 199.3448944, -8.3422155
 211.5340729, -8.3405056
 199.857666, -8.3398619
 208.8315582, -8.3351154
 209.1374359, -8.3336887
 207.2795868, -8.3327179
 199.5434418, -8.33249
 202.1976166, -8.3320332
 208.9346466, -8.3303671
 210.4180908, -8.3299084
 212.2406006, -8.3296442
 204.6416931, -8.3252115
 199.5644989, -8.3230839
 211.8708954, -8.323019
 198.6170349, -8.3199797
 204.9019623, -8.3178635
 198.6253662, -8.3170109
 204.6102448, -8.3152428
 212.1015167, -8.3143616
 210.2382812, -8.3133793
 205.9159241, -8.310358
 207.1894989, -8.3097687
 207.0792847, -8.298234
 211.6280518, -8.2979517
 210.5102844, -8.2972136
 211.1178741, -8.2971497
 208.9220581, -8.2966671
 199.7550659, -8.2950125
 210.3136139, -8.2927179
 211.2029572, -8.283679
 211.3649139, -8.2817488
 212.0734863, -8.2805557
 211.1352692, -8.2804327
 207.6150055, -8.2783728
 207.0977936, -8.2772627
 211.125885, -8.2766705
 206.2466888, -8.2746477
 211.1385498, -8.2673073
 209.2158051, -8.2658682
 198.9009399, -8.2639503
 208.7527618, -8.2596216
 210.5500183, -8.2592087
 198.4089966, -8.259201
 206.0367737, -8.2590647
 208.3103638, -8.258378
 207.4575653, -8.2578087
 207.8687286, -8.2571564
 202.6911163, -8.2561321
 204.448822, -8.2545662
 211.5869446, -8.2513828
 208.5975037, -8.2512465
 198.5617981, -8.2508688
 209.3304443, -8.2508411
 204.4377441, -8.2488031
 201.7536774, -8.248497
 208.5314026, -8.2449265
 199.210083, -8.2444372
 208.5781708, -8.2421989
 208.4395142, -8.2413607
 211.8834991, -8.2399206
 210.5018158, -8.238677
 204.2298126, -8.2385464
 210.4973297, -8.2329931
 199.6141357, -8.2242203
 199.0466309, -8.2206411
 208.5034943, -8.2190084
 202.6531982, -8.2169619
 207.8598328, -8.2145014
 211.5456848, -8.2117214
 202.83255, -8.2110605
 204.2524567, -8.2107792
 198.5897827, -8.2071953
 207.1657104, -8.206399
 211.5150757, -8.2052813
 210.9101105, -8.205224
 210.7387238, -8.200635
 210.710434, -8.2001019
 199.1264191, -8.194952
 200.3602753, -8.1911993
 208.6558838, -8.1907911
 202.7738495, -8.1906281
 203.2547913, -8.1869011
 201.3939362, -8.1853323
 209.9545135, -8.1803122
 210.6033783, -8.1792221
 211.4104919, -8.177702
 210.5094299, -8.1772413
 198.3056946, -8.174778
 208.7972717, -8.174695
 209.1218719, -8.1732416
 201.3192902, -8.1717501
 208.6047516, -8.1693554
 211.006134, -8.16889
 208.7019653, -8.1659985
 207.4323425, -8.1581182
 207.3705292, -8.1578398
 210.5501862, -8.1557446
 211.9812469, -8.1557417
 210.5717773, -8.1535578
 210.5731964, -8.1518641
 201.6969147, -8.1514826
 201.1800995, -8.148571
 198.7766113, -8.1468563
 210.7533569, -8.1427956
 211.8068848, -8.1425276
 209.0666962, -8.1417952
 209.1345367, -8.1403923
 210.9680328, -8.1394644
 211.0010529, -8.1392736
 201.815155, -8.138854
 209.4003296, -8.1384459
 211.3578186, -8.138442
 210.7263336, -8.1378441
 199.0262604, -8.1367397
 208.0775909, -8.1356888
 210.3135681, -8.1329994
 207.7346954, -8.1322727
 199.8623047, -8.1306353
 210.6271515, -8.1298857
 211.2048645, -8.1293354
 210.5207977, -8.1248293
 201.8650818, -8.1219721
 203.0494232, -8.1182451
 201.8944244, -8.1159611
 210.5087585, -8.1142588
 206.1549683, -8.1142168
 203.321228, -8.1113768
 209.1737213, -8.1101866
 207.2364197, -8.1097279
 211.2299805, -8.1078358
 199.3315277, -8.107789
 199.003067, -8.1064854
 210.730072, -8.1034431
 210.9505768, -8.1007919
 208.9275665, -8.099822
 208.9260864, -8.0961666
 210.6931152, -8.0935173
 211.6916656, -8.0931921
 208.1109161, -8.0919733
 208.4204102, -8.0900764
 211.9395752, -8.0894327
 201.9834137, -8.0893536
 201.8910217, -8.0883436
 210.990387, -8.0867443
 203.0509491, -8.0863008
 209.0410919, -8.085454
 209.0138245, -8.0851545
 207.3763885, -8.0845413
 207.5482941, -8.0826807
 207.6653595, -8.0817232
 212.0465698, -8.078311
 208.3110046, -8.0768652
 209.0956421, -8.0761299
 207.6611938, -8.0720196
 212.2240448, -8.0713587
 207.7894745, -8.0672474
 209.9864807, -8.0664253
 209.3774109, -8.0651054
 203.3818817, -8.0618114
 205.0680084, -8.0577517
 210.7676086, -8.0570259
 210.698822, -8.0568876
 206.1116028, -8.0556011
 208.0690002, -8.0543737
 207.7058868, -8.0523252
 210.5394592, -8.0513811
 203.5249634, -8.0490627
 206.013092, -8.0416985
 210.52771, -8.0395613
 211.7069244, -8.0393639
 199.5840759, -8.0371046
 209.1112976, -8.0366898
 210.8727722, -8.036377
 199.8873901, -8.0361691
 211.8805237, -8.036047
 211.9509583, -8.0360289
 207.6631165, -8.0332174
 210.0967102, -8.0306025
 198.3702087, -8.0295
 208.907959, -8.0276556
 210.4866943, -8.0257378
 207.8058929, -8.0242968
 199.6795502, -8.0215607
 203.2018738, -8.020133
 203.4019012, -8.0186939
 201.9113159, -8.018405
 202.1549072, -8.0153008
 210.756958, -8.0145636
 203.2711182, -8.008256
 207.7987671, -8.0063124
 201.5070801, -8.0043344
 202.9470673, -8.0040874
 210.6736603, -8.0037603
 211.5629883, -8.0036755
 210.3605194, -8.0024462
 210.4790192, -7.9989781
 210.1273346, -7.997992
 210.6899567, -7.997777
 199.7219543, -7.9967608
 203.2723389, -7.9964499
 204.3613739, -7.9962788
 207.6882935, -7.9944482
 210.1311798, -7.9933419
 210.3896027, -7.991075
 199.2493744, -7.9893222
 210.3915863, -7.987164
 210.9823761, -7.9858031
 199.7415009, -7.9843769
 205.9650269, -7.9821382
 208.3750916, -7.9756608
 202.3027039, -7.9734259
 207.3792725, -7.97193
 206.217514, -7.9660382
 211.2830353, -7.9657712
 207.9285278, -7.9622049
 198.9062805, -7.9601369
 210.1141205, -7.9562221
 209.0193634, -7.9521298
 209.2575073, -7.9495888
 199.596756, -7.9454589
 210.4305267, -7.9399991
 209.2264404, -7.9367738
 202.7946777, -7.936389
 210.3589172, -7.9328771
 199.3947601, -7.9328341
 210.3452148, -7.9281669
 207.7207489, -7.9252071
 209.0438538, -7.9222431
 210.0366058, -7.9215941
 210.8100281, -7.9213271
 203.4129486, -7.9190912
 204.0852509, -7.9164338
 207.3217163, -7.9142962
 210.4116211, -7.9126072
 200.6369171, -7.9112182
 210.4158173, -7.9102278
 199.2799225, -7.907372
 198.4040527, -7.9050398
 210.4059601, -7.904192
 202.5450439, -7.8989191
 199.2137451, -7.8984642
 209.0281372, -7.8983989
 210.46138, -7.8963642
 204.7861176, -7.8912539
