RA_d,DEC_d
131.496533,19.253528
130.96575,17.65561
126.572729,19.726611
128.506475,21.010847
130.108254,19.95195
131.6675,18.08233
129.629312,16.790219
129.515492,19.697578
131.392887,16.911014
129.594016,20.274555
128.74846448,21.09698666
129.815538,19.334022
131.535471,19.897975
127.32858,20.718
130.991425,19.516472
128.728971,21.648472
128.728971,21.648472
130.675337,19.292311
132.244894,22.491365
129.615538,19.765469
130.710512,20.334436
130.164067,19.939967
133.01392,21.12369
128.645804,19.073047
130.164254,19.715378
128.074446,19.547092
130.467642,19.707864
129.164488,20.376103
130.278742,19.443625
129.455042,20.785233
127.777642,21.229556
130.1089267,19.6864694
127.740033,20.662458
129.066608,20.553131
130.278742,19.443625
130.0153,19.916533
129.12265,21.052894
129.368562,20.607947
134.521662,21.879517
130.140013,18.674517
129.4231,18.513283
131.633275,18.973806
129.30255,20.544839
130.402592,18.904308
132.736988,19.616081
129.627821,18.121747
127.72492,17.59011
131.662287,19.619125
131.358558,19.698461
130.330121,20.777564
128.273233,18.9302
131.829483,21.183919
129.843537,20.081894
132.09825,19.8366
129.186385,19.289841
133.139138,20.962578
130.408,20.04375
130.103754,19.954311
132.27487,16.98392
128.811571,19.275478
130.405892,19.520558
129.006767,19.958711
130.14521,19.82706
130.334758,18.961947
129.0976,18.405847
132.751688,18.051069
129.860642,20.862411
130.800208,18.695867
128.702154,17.933028
130.54503184,18.93437409
131.312258,18.761106
130.292371,19.203703
130.974671,18.950603
129.882325,19.404894
129.187567,20.146083
133.28467,19.58175
127.918533,21.273492
129.976367,20.560239
131.666712,21.574864
129.139108,19.915128
131.65787,20.61436
128.917304,18.707878
130.308558,20.741606
127.55133,17.68297
128.273233,18.9302
128.433138,18.797458
130.184979,18.656547
130.553004,18.683642
131.609679,17.845694
127.750871,19.404461
130.256831,19.867352
129.827108,19.378953
130.293833,18.268628
129.812512,20.210789
130.425283,20.568867
129.235829,20.319472
130.628221,19.491961
132.061521,22.558997
129.0976,18.405847
133.139138,20.962578
132.154214,20.170418
128.93096,16.75597
130.513646,21.172661
127.92417,18.58344
127.976133,18.760053
132.56167,18.80461
130.521575,20.965706
130.430917,21.497342
131.343125,19.827811
128.461575,19.782969
130.405738,20.210242
130.2188675,19.4832383
129.6544254,22.2749058
131.051342,20.716956
133.084396,18.371503
130.019675,18.343944
127.899792,20.405347
129.893554,20.955742
131.731804,18.033628
133.15954,21.15506
129.923954,20.028214
130.086813,20.089303
127.004137,19.9048
131.312258,18.761106
130.59461,19.102682
130.659637,18.541089
132.719075,19.88945
129.778687,20.348408
132.04785,18.191128
131.93137,17.95197
129.73062,18.36656
128.391454,20.073792
130.232171,18.826194
129.675621,18.382097
129.729879,20.219161
129.17575,20.27306
131.452842,21.532372
127.17175,20.31564
129.854083,19.459342
131.221526,16.966961
130.784275,19.713208
128.248283,20.120808
129.532092,17.050589
130.477683,18.302836
128.883108,21.017922
129.166804,20.609919
129.006767,19.958711
130.645258,20.994681
130.530512,18.621372
130.760079,19.167536
126.77437,19.62144
129.771337,19.757339
128.514837,19.795275
130.401683,19.418458
131.614238,19.209044
130.58385,20.036597
129.963989,19.305611
130.4008508,19.1426347
130.27862,19.58986
129.223946,18.495875
130.199142,20.479975
129.842325,20.799558
130.41187,21.28208
131.742617,17.242736
127.066196,18.207789
130.0754133,19.5319911
129.673346,19.571692
131.747721,19.916528
132.214192,20.904275
130.41871,19.64983
129.210529,18.6817
129.655158,19.021142
129.17575,20.27306
129.087942,17.595744
131.169817,20.193647
131.452842,21.532372
128.47479,17.90317
129.050171,17.879647
128.807813,23.19945
129.876779,20.069092
131.314883,21.059989
130.551408,19.213564
129.589583,20.137378
130.4008508,19.1426347
131.828162,22.779238
130.344087,18.933911
129.530433,20.448806
130.844075,21.671711
130.9506283,18.8007403
129.359987,19.132164
128.803432,19.392633
128.628079,19.1001
129.683058,19.293981
131.104483,17.848003
130.760079,19.167536
127.886737,21.024447
129.215113,18.838697
131.787954,18.193692
129.528179,19.571614
129.194042,19.762267
130.58385,20.036597
129.058767,19.621528
129.814087,19.324567
129.139108,19.915128
130.358954,17.803536
131.280629,20.394969
131.266012,21.471714
129.663233,19.715236
134.029013,20.593599
128.02229,19.30014
127.748985,19.520094
129.299558,20.679831
129.519271,20.659797
130.996946,19.316164
131.096721,20.232139
128.510262,19.322772
132.127404,19.752019
131.932948,22.291582
130.20221,21.49708
131.168737,21.764925
129.854083,19.459342
128.557875,21.397833
129.519271,20.659797
126.962346,19.805758
130.093396,20.640875
130.24548,16.686878
129.589583,20.137378
131.840121,20.656114
131.54883,20.63353
128.310008,19.076792
129.923617,19.483472
129.683058,19.293981
130.894254,18.753853
129.672792,19.421706
131.096721,20.232139
132.646992,20.710467
129.299558,20.679831
130.288596,17.571403
129.041325,19.287961
130.389796,19.550081
129.533713,18.741667
129.458133,19.891347
130.1327,20.201675
129.969358,20.512892
130.145667,20.601058
128.782879,20.339781
128.520392,20.679822
127.893558,17.30655
130.834558,20.079333
131.137083,18.964075
129.909867,19.440892
129.170219,18.752258
129.636808,19.773797
128.917304,18.707878
130.2687,20.2494
128.03315,18.740758
130.717709,20.141842
131.420371,18.582625
131.565504,18.097228
132.109071,20.043414
128.64042,16.72681
129.037338,19.158592
131.807212,18.277292
127.652737,18.377231
128.527888,20.829669
129.281883,18.840964
130.547883,19.277044
128.82105,17.606783
129.656171,19.257961
130.118633,20.097589
128.9265,16.78928
130.041012,18.097281
131.267613,20.357744
127.35387,21.28367
129.800729,19.1156
130.123972,22.265623
129.454679,17.255019
131.534063,18.0409
128.891142,18.929858
129.343492,22.033439
129.636992,17.393903
131.60133,20.52742
131.64183,21.36719
129.45004,20.24681
130.580162,19.03745
130.458562,19.659658
130.84071,20.91944
128.910479,18.358933
132.106041,19.160946
130.293858,19.935217
130.402108,20.56785
127.217542,18.559305
133.759346,20.39835
130.849696,18.679208
127.063,20.347
132.361513,18.522108
133.53612,18.47744
130.5387,19.6725
130.335204,19.622911
131.221526,16.966961
129.318158,19.486219
130.879413,18.54855
129.830721,18.639567
130.045212,18.982517
130.033967,20.218506
129.976144,18.558323
130.471433,20.159456
130.729696,20.520678
128.55612,20.98814
127.102729,20.465011
131.44917,20.71292
131.770679,18.928575
131.301488,19.306872
128.840392,18.492847
130.640292,18.458072
129.595396,21.433489
128.587175,20.529017
129.666496,17.905836
130.01896,17.43608
129.6012521,20.1060711
130.451803,20.167383
127.920421,18.495275
129.084992,20.116775
129.529996,21.276936
131.094158,18.385936
129.6012521,20.1060711
129.7879133,19.5923983
128.775992,18.823517
130.358954,17.803536
129.735462,18.216614
130.71654,20.08872
129.196296,18.579686
130.591817,18.768294
127.593262,21.148922
130.07162,19.46325
130.051333,19.639503
130.236238,19.734786
130.779404,19.068342
129.66796,17.580551
130.736171,20.511739
132.736988,19.616081
132.109063,21.866809
130.587963,20.0558
128.393775,19.95165
129.352067,19.786678
129.831708,20.291833
130.39042,21.21936
130.43771,18.98233
130.0258,19.0294
127.324196,17.703206
130.365533,21.061369
130.815694,20.475746
127.31358,17.89172
129.944038,19.217806
128.295767,19.489497
128.941242,22.511828
131.787954,18.193692
130.296125,20.377358
129.350804,19.417003
129.131283,18.315272
127.59583,20.279425
127.714187,18.897653
130.467854,18.051875
128.77444,18.540611
130.633583,18.591161
129.800729,19.1156
128.285246,20.443683
129.505675,20.541531
126.64515,19.566411
131.285613,19.152286
132.115992,18.345542
130.433917,20.604442
130.803875,18.530806
130.972654,21.023981
130.358425,21.573697
130.35367,19.95767
128.707,18.78445
135.186117,18.162736
126.960867,20.243428
133.79146,19.06561
131.57615,18.719233
131.639829,18.236008
131.224471,21.618497
132.00725563,18.67712254
130.843587,20.90705
132.07192,16.91322
130.779404,19.068342
129.591125,20.093247
129.264408,19.178119
132.249604,20.698764
128.915325,19.126786
131.964934,19.401299
129.274392,19.283031
129.350804,19.417003
131.36917,18.99669
127.494562,19.483075
131.301488,19.306872
130.224258,19.378903
129.204025,19.257369
128.782879,20.339781
131.799733,21.130144
131.403683,18.723639
130.44904,19.4121819
128.186712,18.036161
129.426017,21.890842
129.557971,21.157281
130.4185,17.44775
129.445491,19.18219
128.395,18.51917
127.558779,18.422208
131.029133,19.791703
130.336954,20.346564
131.189546,16.739414
129.9907188,19.5414703
128.910479,18.358933
127.112229,20.104761
129.971521,19.401047
131.21204,16.75539
129.528008,20.162372
128.391046,18.408347
130.263908,18.621075
130.045212,18.982517
129.510958,21.205478
130.736446,20.071717
130.813433,20.065583
130.08875,19.181169
128.941242,22.511828
130.564587,19.816014
131.343354,19.035625
131.14504,19.04461
128.282158,18.754375
129.465854,19.414933
130.314246,20.037789
129.261154,19.328464
128.097829,20.995808
129.59258,19.98592
128.242013,22.205661
131.799733,21.130144
128.947121,19.58965
126.960867,20.243428
130.467854,18.051875
129.45004,20.24681
131.542087,19.52885
130.29005,19.855192
131.789012,17.490483
131.509304,19.116542
130.843587,20.90705
129.642171,20.774783
131.266012,21.471714
128.248283,20.120808
127.324196,17.703206
131.282621,21.291458
128.547496,21.070778
130.903733,20.537244
129.352067,19.786678
129.35038,16.80361
129.203996,19.316486
131.36683,21.80081
130.04771861,19.97113383
130.608396,21.230858
129.455504,19.962897
130.29005,19.855192
129.113033,19.865189
127.918533,21.273492
129.281887,19.957633
128.782879,20.339781
131.534063,18.0409
131.071117,18.736647
129.591125,20.093247
130.242,20.213997
128.29629,20.26783
130.772025,19.465175
133.268283,17.741986
129.11208,22.00467
129.9317,20.494322
129.203996,19.316486
128.864083,19.345394
129.084992,20.116775
129.39605,20.22405
129.443375,19.599319
129.798213,18.938564
131.659229,19.879122
130.430592,21.361742
131.073125,22.751142
133.44154,20.51806
129.515492,19.697578
127.51225,17.950592
128.323438,19.4307
128.14796,17.60911
129.249567,20.406522
130.731267,17.282852
129.249567,20.406522
129.010096,19.074033
129.946137,19.827661
128.295767,19.489497
129.591125,20.093247
129.41960987,19.51842082
130.426454,18.213297
129.387746,20.669464
131.538321,21.608028
129.050308,18.735494
128.306146,20.550331
130.114633,19.655497
130.947371,18.050028
129.666496,17.905836
129.265617,18.667372
128.60946,17.21225
130.357696,19.9436
130.010375,19.676486
129.76645,20.567314
130.177078,16.91868
127.087221,19.844022
132.846754,19.855094
131.659229,19.879122
130.09202754,19.6699391
131.604154,22.842489
131.074392,20.027511
127.084179,19.258533
129.864413,18.248792
129.489817,18.973125
131.557579,20.856883
130.599275,19.3868
131.54883,20.63353
130.16371,19.47764
129.236692,19.091122
129.026317,20.683328
127.550562,23.226967
127.558779,18.422208
128.319325,21.339025
130.041779,20.418975
131.186704,19.406161
130.717887,19.853086
130.84587,21.15222
128.999513,19.525569
128.776387,19.946667
130.449688,20.389617
129.711371,19.415042
131.168737,21.764925
129.17575,20.27306
131.696449,21.07975
128.575179,18.470969
129.599433,20.728031
128.007867,19.979772
129.528008,20.162372
129.938388,20.124297
128.988396,19.351792
130.281121,21.915739
131.274621,19.299308
126.572729,19.726611
129.858942,18.804742
127.808321,21.137475
132.577304,19.428533
130.22562,19.082
129.489817,18.973125
130.39079,20.02425
126.878925,22.150092
129.705942,19.278706
127.732508,17.139531
130.370821,18.759753
128.970417,18.314192
130.071125,18.608283
129.064725,20.686056
131.314883,21.059989
129.847833,18.666447
128.030563,19.606692
127.661054,17.472069
129.018521,19.9203
131.65787,20.61436
129.117942,20.2286
130.314692,19.736508
127.487767,18.566683
130.297112,19.529658
129.757733,17.855783
132.093904,18.612469
129.4265225,19.1337653
131.511379,17.021564
129.03605,18.747475
128.84317,19.56958
131.441213,20.494731
130.314296,19.086242
130.423992,20.319011
129.771829,20.117175
132.598583,17.417656
133.44687,18.72831
129.29765,20.229425
129.731937,17.252667
128.362517,19.341336
128.820642,19.914853
129.997534,19.726976
131.733513,20.409558
129.919162,18.616325
130.317979,20.815247
128.959438,19.850036
129.728204,20.788028
128.724392,18.018211
135.044267,19.123158
129.12265,21.052894
130.218733,18.017028
131.961412,22.451078
132.29572,22.203682
129.4265225,19.1337653
129.079275,18.919008
130.192062,16.818708
130.478208,19.616942
129.919162,18.616325
127.23,19.69336
127.202708,18.976658
130.310743,20.308035
129.993275,20.158283
130.350746,18.234078
128.50205,18.926706
131.048512,20.216683
130.261013,18.168539
129.963989,19.305611
130.274,17.54111
128.433138,18.797458
134.0146,20.953247
129.791096,19.783036
130.613248,19.742952
130.580162,19.03745
129.920979,19.991358
128.139233,20.080089
130.308029,18.969192
128.959438,19.850036
128.362517,19.341336
131.418746,20.17375
132.204712,20.224222
128.324971,19.275789
131.3841,18.964481
129.9637,20.580547
130.430917,21.497342
129.079854,19.898589
131.31025,19.555722
132.681942,17.748625
129.534079,20.446153
129.999942,19.577917
131.084642,18.049869
129.729879,20.219161
129.623184,19.753286
130.032146,21.062731
128.015346,20.343322
129.332958,19.053328
130.261013,18.168539
129.0934,20.118617
130.048283,19.653278
132.208237,20.443317
130.308558,20.741606
131.599529,19.967867
130.412621,19.265803
130.426454,18.213297
130.1089267,19.6864694
129.763417,20.043783
129.458133,19.891347
127.745538,18.694736
129.528179,19.571614
130.466346,20.34665
130.044196,20.347367
127.886737,21.024447
130.096962,19.673239
129.683058,19.293981
130.0025983,19.8065586
128.506475,21.010847
129.814087,19.324567
129.627821,18.121747
129.690392,20.6622
129.299558,20.679831
130.410346,17.640014
129.92829,19.59672
130.961908,20.365767
127.324196,17.703206
129.883492,20.655661
129.46425,20.88247
131.13425,21.40383
129.20001396,18.88280579
129.530433,20.448806
128.705483,17.430022
130.467642,19.707864
130.616871,17.246808
128.645804,19.073047
129.308446,17.513614
129.589583,20.137378
131.65325,19.22603
133.500698,19.612358
129.359987,19.132164
130.816108,19.1092
128.310008,19.076792
130.308558,20.741606
129.9919442,19.2016328
131.36643948,21.65357586
132.646992,20.710467
129.663721,19.694492
133.87067,19.2565
130.005421,20.135611
129.013542,20.837703
129.528179,19.571614
127.963082,21.489645
131.337754,18.825775
132.249604,20.698764
129.533713,18.741667
131.894529,19.138311
129.279783,20.778867
129.342604,20.177047
128.965929,19.342485
130.288596,17.571403
131.401021,21.255864
131.24525,21.53808
129.533679,20.439542
129.812921,19.725467
132.061521,22.558997
129.94925,19.46753
130.931529,19.0759
126.138533,19.295339
129.50255,18.964708
129.359987,19.132164
130.093396,20.640875
126.962346,19.805758
128.8240483,20.5645903
130.755,19.8333
130.22471,18.38242
130.432033,19.962158
129.124396,18.96585
127.96204,18.98392
132.542776,20.148621
130.19046,17.20511
131.840121,20.656114
125.714217,18.8007
129.6762,22.758003
130.432033,19.962158
128.86829,18.67583
128.391454,20.073792
130.903533,20.540136
129.124396,18.96585
130.554667,19.314697
132.106041,19.160946
129.778687,20.348408
132.04785,18.191128
129.457679,20.794639
131.221526,16.966961
127.17175,20.31564
131.452842,21.532372
130.433371,22.071625
129.560779,19.430872
130.521575,20.965706
130.184979,18.656547
130.513646,21.172661
128.93096,16.75597
129.342604,20.177047
129.390475,19.311011
131.343125,19.827811
130.218658,20.266528
126.77437,19.62144
129.9919442,19.2016328
131.051342,20.716956
128.6429,21.3687
130.04478,17.421877
133.54117,19.94633
131.924742,20.644861
129.963989,19.305611
130.260967,19.370461
131.961412,22.451078
131.747721,19.916528
129.778687,20.348408
130.199142,20.479975
131.830796,19.214458
130.81687,21.17914
129.145467,20.275203
129.004487,21.286489
131.0498546,17.9021769
129.004487,21.286489
128.5884,21.878858
129.006767,19.958711
130.645258,20.994681
130.477683,18.302836
128.93096,16.75597
129.771337,19.757339
131.113412,18.872439
130.096962,19.673239
130.460788,19.494328
131.392887,16.911014
130.294825,19.03165
127.55133,17.68297
132.736988,19.616081
131.520942,16.798617
130.847728,20.294022
129.394741,20.458361
129.831708,20.291833
127.366525,21.143981
129.352067,19.786678
130.449729,19.997247
129.60183,20.47989
127.7126,19.352464
128.816892,19.202156
130.6534,18.388869
127.324196,17.703206
130.365533,21.061369
128.86096,22.78806
129.364796,19.617606
125.641438,19.064461
128.557875,21.397833
129.916979,18.847011
129.066608,20.553131
130.367513,20.032656
129.48765,19.236222
128.518058,16.973533
130.6343654,19.3961922
129.206554,19.556408
132.180171,22.499717
130.3266533,19.260995
127.63415,21.170964
129.153779,20.116894
130.36883,19.56525
129.976725,19.460339
131.449871,19.605211
132.26037,21.55669
127.366525,21.143981
130.358954,17.803536
128.775992,18.823517
128.947121,19.58965
132.846754,19.855094
130.106446,19.475794
130.633583,18.591161
130.1823,19.100106
129.991813,19.562711
130.591817,18.768294
132.044661,22.575825
131.285613,19.152286
129.675621,18.382097
130.542888,18.766772
129.505675,20.541531
130.497296,19.745892
129.171617,20.277764
128.707,18.78445
131.960508,19.153067
130.843587,20.90705
130.089837,19.647564
131.224471,21.618497
129.98267,19.88731
129.882233,19.954624
129.968092,19.312667
129.901817,19.260517
127.43887,20.91528
129.570662,20.309808
130.4395417,19.2672919
130.519596,19.633544
131.787954,18.193692
130.04637,21.64322
129.78308,18.93714
130.467854,18.051875
129.969846,20.018114
129.518875,17.256506
130.405738,20.210242
128.285246,20.443683
133.319404,17.16945
129.656171,19.257961
132.719075,19.88945
131.055183,18.819842
129.556896,17.254397
130.28565,19.900564
130.044845,19.680511
132.08564,21.054869
130.312113,17.460172
133.91304,20.55886
127.82054,19.35531
133.7005,20.805592
128.891142,18.929858
129.454679,17.255019
131.534063,18.0409
130.4395417,19.2672919
129.231825,19.604206
128.314267,20.702489
129.343492,22.033439
128.782879,20.339781
131.045546,21.794
129.841058,19.861186
129.969358,20.512892
132.8577,19.315675
131.137083,18.964075
129.861154,20.431197
129.813612,19.286508
129.968092,19.312667
130.402108,20.56785
130.333021,19.634653
128.527888,20.829669
130.737862,18.924322
130.687228,19.799557
128.308071,20.713425
130.335204,19.622911
130.885942,19.992503
131.565504,18.097228
133.690637,21.699439
130.296125,20.377358
130.564587,19.816014
131.77185,19.036106
133.91304,20.55886
129.256087,20.896653
130.082612,18.927306
132.189224,16.754414
130.292687,22.129253
128.536567,21.32095
130.106446,19.475794
130.045212,18.982517
129.835183,20.026958
129.940542,18.976125
129.87895,19.9672
128.840392,18.492847
131.770679,18.928575
130.6343654,19.3961922
129.636992,17.393903
128.732658,18.609839
127.920421,18.495275
133.165292,19.491267
130.01896,17.43608
131.401021,21.255864
128.445733,21.441017
129.534079,20.446153
132.09825,19.8366
129.711838,18.014592
132.001,20.4019
131.679596,18.990477
128.251675,20.719536
129.364796,19.617606
129.48765,19.236222
130.580162,19.03745
130.12804,21.39256
130.664325,19.414447
130.74946,21.15772
130.078721,19.952056
128.408188,20.784246
130.293858,19.935217
129.87895,19.9672
130.322892,20.542519
131.678383,19.426194
130.335204,19.622911
128.645346,21.099356
133.53612,18.47744
130.223479,19.682789
132.044638,19.625897
126.3543,20.221597
132.143792,19.932639
129.695646,19.500928
129.560471,19.876389
129.605729,18.941669
130.11617,17.35039
129.084992,20.116775
130.824333,20.510367
130.71654,20.08872
130.580162,19.03745
131.094158,18.385936
129.657765,19.9897514
129.15925,22.27033
131.659229,19.879122
132.09136,22.368716
129.447467,19.106869
129.735825,20.857736
130.026475,19.307356
130.198404,18.903317
131.36683,21.80081
130.370058,19.975622
130.847728,20.294022
128.910479,18.358933
129.115942,17.914867
129.590275,18.611117
130.476583,19.257417
130.965892,19.913622
127.126984,20.259604
130.360346,19.866592
130.132054,19.850292
129.643129,18.188086
130.010375,19.676486
127.208037,19.988989
129.666496,17.905836
128.015346,20.343322
130.947371,18.050028
131.767687,22.273786
129.395737,18.935508
130.390971,22.7988
131.731804,18.033628
129.885175,21.047958
130.33708,21.915
128.775992,18.823517
130.96575,17.65561
129.326221,19.699014
129.76645,20.567314
127.209496,21.128103
129.23308,22.24981
129.133859,21.312794
130.547883,19.277044
130.777933,19.791589
130.000267,17.368333
129.010096,19.074033
131.132767,19.554819
129.591125,20.093247
130.326725,21.328003
130.048283,19.653278
131.6215,22.61114
129.050308,18.735494
127.6405,20.127711
129.39605,20.22405
131.224271,21.619192
129.387746,20.669464
130.624525,19.975475
131.029133,19.791703
127.558779,18.422208
129.864413,18.248792
129.786534,20.382772
129.96529,19.58614
130.358425,21.573697
129.993342,20.199614
128.391046,18.408347
129.898854,21.739286
128.816142,17.845742
129.215158,19.076411
131.04885,16.542361
131.861743,20.704317
132.48892,21.311163
130.99825,21.03317
128.319325,21.339025
130.495183,20.107558
130.044845,19.680511
130.28565,19.900564
129.326221,19.699014
128.915325,19.126786
127.59583,20.279425
132.707683,19.810136
130.142371,18.359197
128.724392,18.018211
133.15546,20.01203
129.856167,21.789456
130.117637,18.935839
131.36917,18.99669
129.350804,19.417003
129.894433,19.800081
129.711838,18.014592
128.322832,16.892918
128.242013,22.205661
133.587,20.80361
130.986367,19.72565
131.343354,19.035625
131.89905,21.926806
129.557971,21.157281
128.186712,18.036161
131.151671,19.288272
128.917304,18.707878
132.545149,21.101212
131.509304,19.116542
130.787742,19.719983
130.580162,19.03745
133.620075,21.818381
130.114292,19.278036
126.41537,18.31904
130.2867,19.7242
129.642171,20.774783
129.709026,19.504198
129.381488,22.866572
131.266012,21.471714
130.223479,19.682789
129.447467,19.106869
128.518175,20.5751
130.903733,20.537244
128.898804,18.995711
130.198404,18.903317
130.026475,19.307356
129.368562,20.607947
128.86096,22.78806
130.824333,20.510367
127.8040022,18.1536523
128.65325,20.19889
128.941242,22.511828
130.336954,20.346564
130.431617,22.270338
129.261154,19.328464
131.199462,16.196864
130.691508,21.271211
128.231933,18.732836
128.282158,18.754375
130.430917,21.497342
128.753546,21.963222
129.160629,21.191672
131.343354,19.035625
127.112229,20.104761
126.960867,20.243428
128.947121,19.58965
128.242013,22.205661
131.1893487,21.5218464
130.350746,18.234078
131.666712,21.574864
129.254521,17.334769
130.134508,19.731589
129.079275,18.919008
130.386475,19.670514
128.50205,18.926706
130.079575,18.361936
130.291767,19.50895
130.263092,18.931969
129.810558,20.021997
130.23457812,19.58033793
129.71675,19.58481
129.251563,22.546411
131.412221,22.498811
131.637679,18.906728
128.820642,19.914853
128.362517,19.341336
130.67075,19.532914
130.020467,19.729247
132.79821,20.19428
129.728204,20.788028
130.4909158,18.9117239
128.959438,19.850036
131.3841,18.964481
130.044196,20.347367
129.919162,18.616325
130.056054,19.778792
129.762858,19.404331
130.218733,18.017028
129.12265,21.052894
130.6850646,19.5799639
128.796,20.110327
130.64565,18.929392
130.127458,19.933022
128.29629,20.26783
131.961412,22.451078
133.793575,19.069942
127.430925,18.563394
127.558392,19.767947
130.110712,20.253678
129.0934,20.118617
128.50205,18.926706
128.078738,19.052414
130.261013,18.168539
129.94925,19.46753
129.332958,19.053328
129.799054,19.609897
129.690392,20.6622
130.274,17.54111
130.02712,21.26481
129.4231,18.513283
127.893558,17.30655
130.426454,18.213297
130.78083,19.2375
133.189077,18.61445
129.9637,20.580547
131.3841,18.964481
132.49554,22.04558
128.324971,19.275789
131.418746,20.17375
128.135183,20.844728
130.894281,21.078468
133.15546,20.01203
126.99754,18.02383
130.816108,19.1092
130.449688,20.389617
130.010379,19.277703
130.84587,21.15222
131.662287,19.619125
133.67838,18.66189
129.944813,19.736847
129.729879,20.219161
130.399429,21.293644
128.6429,21.3687
130.017346,19.413961
129.711371,19.415042
128.988396,19.351792
129.399833,16.712381
129.938388,20.124297
129.803021,19.504697
132.031046,19.916444
130.675337,19.292311
129.26842,20.10364
127.20883,20.8855
129.858942,18.804742
130.1920333,19.3095936
131.274621,19.299308
127.32942,21.71556
129.489817,18.973125
129.864413,18.248792
130.017346,19.413961
130.28479,16.87836
129.927317,19.308014
130.405738,20.210242
130.7523,20.337825
126.962346,19.805758
131.314883,21.059989
129.819754,17.462411
130.701983,20.573472
131.178221,20.963014
130.041779,20.418975
130.641787,19.603417
128.319325,21.339025
129.018521,19.9203
126.960867,20.243428
128.840392,18.492847
130.6850646,19.5799639
128.030563,19.606692
129.45004,20.24681
129.3385,20.71836
127.487767,18.566683
129.11537,17.91575
127.07908,20.47036
129.96131427,19.54081354
130.35633,19.12739
127.487767,18.566683
128.93780128,19.77116023
130.54779,19.88061
129.246112,17.70175
129.673346,19.571692
131.441213,20.494731
129.03605,18.747475
132.031046,19.916444
127.8040022,18.1536523
131.470008,19.316856
131.924192,18.941328
131.274621,19.299308
130.020467,19.729247
129.623496,19.862503
133.44687,18.72831
128.355096,18.34625
130.20221,21.49708
130.092962,20.106772
131.314883,21.059989
129.385117,19.521686
129.064725,20.686056
130.071125,18.608283
128.970417,18.314192
130.370821,18.759753
133.13629,18.03039
130.1017,18.453819
130.291767,19.50895
128.223992,21.767017
128.506475,21.010847
131.05533,18.98347
128.863652,17.792727
130.217987,19.174561
132.499942,18.365031
130.139471,19.633603
129.843537,20.081894
127.208037,19.988989
130.150983,21.561706
129.127096,19.920539
131.14092,21.74231
130.334758,18.961947
128.367558,18.726758
126.798571,19.615108
129.743058,19.613811
129.757733,17.855783
132.305503,21.156088
129.510325,20.621242
129.209797,20.941332
129.117942,20.2286
129.002,17.975931
129.171142,18.307294
129.9919442,19.2016328
130.689112,20.592669
129.013883,19.424675
129.244367,18.831178
130.399982,17.491116
129.187567,20.146083
132.270622,18.362843
131.7898,21.230775
130.329592,19.088525
132.820263,22.235189
129.555971,19.141665
129.863663,20.733092
129.994275,16.296222
130.107388,19.9523
129.335013,20.535533
129.71762,20.15522
130.177037,19.566011
130.199958,19.658942
131.178221,20.963014
131.113412,18.872439
130.0163,18.932625
130.139879,21.315208
129.210529,18.6817
129.04515,19.694817
127.36404,17.67228
127.745538,18.694736
130.35845,19.987553
128.776387,19.946667
132.244894,22.491365
130.236483,18.006042
128.63279,20.58133
129.4441738,19.4383475
131.020329,19.313919
129.35995,19.486894
128.6429,21.3687
129.792375,20.408383
129.013883,19.424675
130.675702,16.788076
129.858942,18.804742
128.631979,17.4327
130.569367,20.092367
126.99521,19.13172
130.609787,19.640162
128.139233,20.080089
129.225463,18.756875
129.580554,18.861708
130.583696,19.151611
129.778983,19.785564
130.410346,17.640014
129.557971,21.157281
131.418746,20.17375
129.478688,19.486053
129.1905,20.123953
132.042546,19.149983
129.673724,18.571264
129.4441738,19.4383475
130.063358,20.087228
129.894896,19.718514
131.668,19.275114
126.423442,19.511806
128.729725,20.105514
128.472483,18.435986
129.654546,21.246903
129.090937,20.205478
129.864413,18.248792
129.819979,19.795169
129.04765,19.877872
129.17425,20.411111
129.623496,19.862503
127.335787,18.179436
131.079729,18.936103
130.199958,19.658942
129.877758,17.980931
129.116125,21.121153
128.408454,18.954881
130.710433,19.917725
130.685888,18.466686
130.384821,18.669658
130.426454,18.213297
129.699942,21.29845
131.65292,17.25917
128.362517,19.341336
130.398725,18.743058
129.828746,18.810142
130.082612,18.927306
129.6785,19.06067
130.317979,20.815247
130.387183,19.537056
129.755808,20.584489
128.4386,19.654447
130.9506283,18.8007403
131.359621,19.78445
129.524425,20.122824
128.135183,20.844728
131.92637,17.95481
132.342,22.272775
129.725858,19.862397
128.433138,18.797458
128.729725,20.105514
129.362796,18.810961
128.898804,18.995711
130.710512,20.334436
129.225175,19.617189
130.150983,21.561706
132.001,20.4019
128.352587,19.882756
129.308446,17.513614
129.04765,19.877872
130.079575,18.361936
127.335787,18.179436
129.699942,21.29845
129.089871,20.897394
130.263092,18.931969
128.746975,18.301517
131.359621,19.78445
132.125296,18.950967
129.712654,19.850589
131.358296,20.422936
130.737862,18.924322
130.127458,19.933022
130.416725,20.6722
130.140163,19.885767
130.057621,19.448839
132.8577,19.315675
131.016067,19.385122
132.213067,19.963303
132.35967,20.35753
130.310233,20.996214
130.861507,19.946257
128.097829,20.995808
129.969358,20.512892
128.880466,16.736671
130.033967,20.218506
128.281083,20.130078
129.066275,20.120267
130.04775,20.067583
131.542087,19.52885
130.776579,19.394139
130.377942,18.871889
130.216129,19.941731
129.233267,19.599192
