RA_d,DEC_d
56.263658,23.839394
56.55358,24.05439
53.7168475,24.1007344
56.92267,23.97194
56.13213,23.59064
54.92157713,23.29088
56.589,24.56461
59.108036,24.280998
56.41267,25.22442
58.02321,22.58206
56.615737,23.5927
57.75963,25.05547
57.0703125,25.2151231
56.421937,23.902765
57.926292,24.361547
57.8585,26.246908
56.721941,22.880926
55.10079,24.5845
56.14755,24.001353
55.09929,23.06925
55.614992,25.047003
54.2888,24.854397
57.080575,25.90565
57.07204,24.50444
58.12396,21.65187
54.84338,26.19342
55.987472,23.951664
56.10446,25.56781
54.80065,25.2472
56.285017,23.417013
56.59246,23.87814
58.83617,22.53581
58.64004,25.67881
58.5899504,24.0756908
54.95708,23.05736
55.919587,26.835469
54.04608,23.80653
55.16438,23.44308
56.58155768,23.9483559
54.35992,24.56708
53.78917,24.23894
56.842833,24.283306
57.3385,24.69475
57.39696,25.99306
57.91365,24.548906
56.794366,23.971251
55.98621,25.26228
58.440627,21.814671
57.91292,24.5915
55.50004,25.02981
56.6125,24.45394
57.91692,22.08514
55.80792,24.13897
57.203429,24.342314
58.86271,25.24614
55.7296513,24.4930772
56.66767,23.49778
54.080458,24.657044
58.01096,25.10419
58.50467,23.32811
54.39238,24.70431
57.52675,26.97197
58.226,25.29542
56.054462,24.030828
56.11054,24.48656
56.39354,24.46331
56.13775,25.75269
56.757663,24.224545
56.566953,21.686146
57.1835,25.10631
55.91263,23.73486
57.7614558,23.42832
56.59246,23.87814
55.5082796,25.1148978
57.356658,23.047316
56.849792,23.914519
55.10079,24.5845
55.078892,23.251692
55.00775,24.77394
56.589,24.56461
59.108036,24.280998
58.01096,25.10419
57.676733,24.587017
55.47104,27.07869
57.62483,25.05197
59.183762,25.059861
56.85465,24.254825
56.197181,24.010532
57.824522,25.490311
55.51596,24.71261
56.417371,24.627244
57.4865,25.37308
56.89671,25.54397
55.682472,25.535126
59.38879,24.05319
56.55971,23.85069
57.110408,22.653472
55.9286621,23.5947947
54.160263,25.8462
56.8517425,23.9146942
57.166262,24.211967
58.51133,23.58369
54.988954,23.3285
56.0024512,23.5439189
57.300719,25.342226
56.527153,23.839014
56.936033,22.212325
56.183279,24.231211
57.08673223,23.42125045
58.34725,25.09739
57.16842,24.60953
56.364617,23.632575
57.070458,23.636806
54.350575,25.722353
55.267292,25.507111
56.904937,22.194497
58.02425,24.29206
55.916042,24.858506
56.278282,23.614368
56.681622,23.995152
55.48633,23.97872
57.67008,24.6675
56.824686,24.375475
56.487315,23.02478
56.63613,22.33828
58.73058,22.99458
57.175575,25.007936
56.581477,23.562384
57.1252,26.549756
55.614992,25.047003
55.94279,23.97731
57.93717,23.44431
57.24285,23.094204
58.1676,21.839327
57.07204,24.50444
56.877375,26.279125
58.127954,21.626447
55.736075,25.980692
57.40225,24.29614
54.211983,23.304033
56.23617,23.60661
55.74896,22.42428
54.95208,23.76783
54.937208,24.728644
55.106854,24.702706
57.84221,25.16614
56.0024512,23.5439189
55.70375,23.58022
55.109404,25.456136
54.92796,23.90775
55.75521,24.24792
55.961275,24.247481
57.63779,24.33947
57.0737354,25.0478639
57.202534,24.504356
56.708675,23.53232
58.108,21.84219
54.158471,25.530436
57.095014,24.814943
56.539533,26.138858
56.93279,26.22419
56.15737,24.42747
56.243208,22.19178
57.30208,24.18692
55.02958,24.21767
56.55417,27.03667
